8.499999999999999778e-01,-1.668527987443783889e-01,0.000000000000000000e+00
8.388696848457714017e-01,-1.996559017175401074e-01,0.000000000000000000e+00
8.178591367875276408e-01,-2.267233422332198545e-01,0.000000000000000000e+00
8.283620773893421996e-01,-2.598427872498533242e-01,0.000000000000000000e+00
8.414857182944069924e-01,-2.910881695867054697e-01,0.000000000000000000e+00
8.240356550485623544e-01,-3.165461775218003093e-01,0.000000000000000000e+00
7.891414308990237769e-01,-3.208581369380377191e-01,0.000000000000000000e+00
7.553829532049380902e-01,-3.309927171895079567e-01,0.000000000000000000e+00
7.215329640873096029e-01,-3.409356259794719124e-01,0.000000000000000000e+00
6.871434462271587273e-01,-3.487347018892242856e-01,0.000000000000000000e+00
6.521740185730968697e-01,-3.534089952337923224e-01,0.000000000000000000e+00
6.170074146773930623e-01,-3.562812295217408498e-01,0.000000000000000000e+00
5.817630353304802382e-01,-3.579829201861076116e-01,0.000000000000000000e+00
5.464899499409900940e-01,-3.589402166648937853e-01,0.000000000000000000e+00
5.112069595040189540e-01,-3.594107726331145503e-01,0.000000000000000000e+00
4.759236699512025548e-01,-3.590829996973644578e-01,0.000000000000000000e+00
4.407157181601661922e-01,-3.568579114976468403e-01,0.000000000000000000e+00
4.057017678668682348e-01,-3.524962194882691469e-01,0.000000000000000000e+00
3.709036443441407482e-01,-3.466949452100465123e-01,0.000000000000000000e+00
3.365699973233844955e-01,-3.385756007501413145e-01,0.000000000000000000e+00
3.014370034489853301e-01,-3.372063340924692509e-01,0.000000000000000000e+00
2.663771117207739403e-01,-3.411807188961095139e-01,0.000000000000000000e+00
2.311533208180924504e-01,-3.430812909490787432e-01,0.000000000000000000e+00
1.960476725969332035e-01,-3.405181526542002124e-01,0.000000000000000000e+00
1.611655622594119486e-01,-3.375127817594079649e-01,0.000000000000000000e+00
1.275694751456353526e-01,-3.481356243621548385e-01,0.000000000000000000e+00
9.433093075569078112e-02,-3.599816093773605674e-01,0.000000000000000000e+00
6.040388711986006964e-02,-3.694798008976930004e-01,0.000000000000000000e+00
2.540230895129227257e-02,-3.737067692381675355e-01,0.000000000000000000e+00
1.106898013811787908e-03,-3.582019655387180257e-01,0.000000000000000000e+00
2.408777893252487742e-02,-3.318382563517169870e-01,0.000000000000000000e+00
3.193760007282173477e-03,-3.265099275691479841e-01,0.000000000000000000e+00
1.236603939789768757e-02,-2.945657689879196406e-01,0.000000000000000000e+00
4.293986422939086167e-02,-2.777391760285153333e-01,0.000000000000000000e+00
7.607462252725959162e-02,-2.659239280587611942e-01,0.000000000000000000e+00
1.107644732622781181e-01,-2.595090706060392827e-01,0.000000000000000000e+00
1.447423630820221796e-01,-2.500224306639559635e-01,0.000000000000000000e+00
1.795719918296569961e-01,-2.454824942772903806e-01,0.000000000000000000e+00
1.743612472012981696e-01,-2.124893243722602298e-01,0.000000000000000000e+00
2.010630934889912069e-01,-1.904540191003235572e-01,0.000000000000000000e+00
2.317171610125914882e-01,-1.737342189265779491e-01,0.000000000000000000e+00
2.607536185829003594e-01,-1.538949155656577361e-01,0.000000000000000000e+00
2.940763151705499956e-01,-1.426348129735220682e-01,0.000000000000000000e+00
3.291214641164118548e-01,-1.388899297243487152e-01,0.000000000000000000e+00
3.643731712317016536e-01,-1.400655971282975254e-01,0.000000000000000000e+00
3.994425450231295915e-01,-1.439325040043609449e-01,0.000000000000000000e+00
4.342752577201836606e-01,-1.495513139093492261e-01,0.000000000000000000e+00
4.688957426630356862e-01,-1.563703819147777008e-01,0.000000000000000000e+00
5.039787986616739435e-01,-1.596872803620297820e-01,0.000000000000000000e+00
