Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,204800.000000,204800.000000,1600000.000000,1664000.000000,12.765874,5.847068,0.006011,18.613373,27.562081,20.111975,337.569550,107.216236,89.191103
tri3_nodal_rgb,tri3,nodal_rgb,nodal,204800.000000,204800.000000,1600000.000000,1664000.000000,24.482693,8.612554,0.000821,33.095668,37.058953,10.471024,239.331893,58.597181,51.396298
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,204800.000000,204800.000000,1600000.000000,1664000.000000,13.342329,11.711450,0.001052,24.445690,35.577680,18.919609,173.559755,79.677160,53.957508
tri3_tex8_grey_cubic_catmull_rom_direct,tri3,tex8_grey,cubic_catmull_rom,204800.000000,204800.000000,1600000.000000,1664000.000000,13.571700,15.074462,0.001483,27.926862,37.077879,18.778576,119.980179,65.740965,47.341643
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,204800.000000,204800.000000,1600000.000000,1664000.000000,13.211307,15.037221,0.001193,27.805519,37.233296,19.353777,117.980527,65.659928,47.379987
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,204800.000000,204800.000000,1600000.000000,1664000.000000,13.095716,15.004158,0.001313,27.628619,38.313860,19.230078,118.321631,64.858464,47.178883
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,204800.000000,204800.000000,1600000.000000,1664000.000000,13.130463,19.351869,0.001082,32.270524,41.757317,19.317529,96.253264,57.749168,43.629064
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,204800.000000,204800.000000,1600000.000000,1664000.000000,14.627645,18.894341,0.000611,31.690141,42.869440,18.929684,118.931510,65.032897,47.436679
tri3_tex8_grey_quintic_bspline_direct,tri3,tex8_grey,quintic_bspline,204800.000000,204800.000000,1600000.000000,1664000.000000,13.609983,26.411654,0.001993,39.760054,49.905289,19.443452,75.245437,49.833461,38.581394
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,204800.000000,204800.000000,1600000.000000,1664000.000000,13.916391,18.303678,0.001292,30.629426,41.070509,19.406791,96.647404,58.753651,43.277851
tri3_tex8_rgb_linear_direct,tri3,tex8_rgb,linear,204800.000000,204800.000000,1600000.000000,1664000.000000,21.557050,15.147732,0.001132,36.616904,46.249655,10.725037,134.544277,50.389846,39.156647
tri3_tex8_rgb_cubic_catmull_rom_direct,tri3,tex8_rgb,cubic_catmull_rom,204800.000000,204800.000000,1600000.000000,1664000.000000,22.322919,23.285146,0.000912,43.922370,54.683357,10.852333,87.881856,42.590165,33.964997
tri3_tex8_rgb_cubic_catmull_rom_lut_lerp,tri3,tex8_rgb,cubic_catmull_rom,204800.000000,204800.000000,1600000.000000,1664000.000000,21.518515,23.694141,0.000591,44.976553,55.786944,11.370515,91.241479,44.801248,35.931935
tri3_tex8_rgb_cubic_mitchell_netravali_lut_lerp,tri3,tex8_rgb,cubic_mitchell_netravali,204800.000000,204800.000000,1600000.000000,1664000.000000,20.946157,28.409236,0.000611,49.355814,58.299915,11.289092,89.443983,44.069586,35.515601
tri3_tex8_rgb_lanczos3_lut_lerp,tri3,tex8_rgb,lanczos3,204800.000000,204800.000000,1600000.000000,1664000.000000,22.403463,29.405126,0.000801,50.250112,61.806814,11.334362,63.709449,37.010457,30.779765
tri3_tex8_rgb_cubic_bspline_lut_lerp,tri3,tex8_rgb,cubic_bspline,204800.000000,204800.000000,1600000.000000,1664000.000000,23.511089,21.204594,0.001623,42.929084,52.138614,11.234337,90.718073,44.419386,35.736382
tri3_tex8_rgb_quintic_bspline_direct,tri3,tex8_rgb,quintic_bspline,204800.000000,204800.000000,1600000.000000,1664000.000000,21.631683,32.976178,0.000941,52.743333,62.292365,11.267064,54.251200,33.339393,28.157950
tri3_tex8_rgb_quintic_bspline_lut_lerp,tri3,tex8_rgb,quintic_bspline,204800.000000,204800.000000,1600000.000000,1664000.000000,21.625040,29.131883,0.000991,48.622337,61.029662,11.096193,63.557439,36.402630,30.410773
tri3_texfunc_grey_param_constant,tri3,texfunc_grey,constant,204800.000000,204800.000000,1600000.000000,1664000.000000,12.116317,5.425329,0.000752,17.256529,20.154137,22.343526,327.021411,113.321189,94.487884
tri3_texfunc_grey_uv_constant,tri3,texfunc_grey,constant,204800.000000,204800.000000,1600000.000000,1664000.000000,13.512214,6.009600,0.001262,18.954807,33.478132,20.210150,307.412976,104.000739,66.709842
