Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,204800.000000,204800.000000,1600000.000000,1664000.000000,12.559106,5.556110,0.000371,18.115587,21.268205,16.306893,287.971260,88.321731,75.229668
tri3_nodal_rgb,tri3,nodal_rgb,nodal,204800.000000,204800.000000,1600000.000000,1664000.000000,21.775590,6.730153,0.000821,28.506564,32.800712,9.405026,237.736051,56.127424,48.779429
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,204800.000000,204800.000000,1600000.000000,1664000.000000,10.955219,9.600700,0.000370,20.556289,29.652963,18.694286,166.654515,77.835061,53.957508
tri3_tex8_grey_cubic_catmull_rom_direct,tri3,tex8_grey,cubic_catmull_rom,204800.000000,204800.000000,1600000.000000,1664000.000000,11.368863,14.101686,0.000321,25.470870,34.674136,18.014115,113.461610,62.816857,46.143904
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,204800.000000,204800.000000,1600000.000000,1664000.000000,12.111128,14.741754,0.000561,26.853443,36.921408,16.910068,108.535253,59.582676,43.335292
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,204800.000000,204800.000000,1600000.000000,1664000.000000,11.215840,13.782954,0.000601,24.999395,34.262937,18.259890,116.085420,64.001549,46.697690
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,204800.000000,204800.000000,1600000.000000,1664000.000000,12.420170,16.776217,0.000501,29.196888,39.183128,16.489307,95.373111,54.800361,40.833902
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,204800.000000,204800.000000,1600000.000000,1664000.000000,10.850608,13.846536,0.000491,24.697635,34.512326,18.874518,115.552366,64.783531,46.360248
tri3_tex8_grey_quintic_bspline_direct,tri3,tex8_grey,quintic_bspline,204800.000000,204800.000000,1600000.000000,1664000.000000,10.533109,22.314172,0.000741,32.848022,41.931701,19.443452,71.703310,48.709173,38.157288
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,204800.000000,204800.000000,1600000.000000,1664000.000000,13.228149,16.905395,0.000772,30.134316,40.586179,15.482136,94.644343,53.095614,39.422287
