304,258,235,749,748,751
261,299,257,666,752,527
261,6,7,529,91,669
247,284,248,727,604,485
21,308,309,753,746,754
21,309,20,754,755,105
32,309,31,756,745,116
269,273,277,700,734,589
185,310,272,757,758,759
185,272,187,759,576,342
177,178,181,331,419,335
65,288,64,662,624,149
283,299,291,760,699,696
299,283,281,760,598,761
311,59,306,762,763,764
54,311,306,765,764,766
200,270,268,673,568,767
67,200,268,768,767,769
81,305,193,770,714,362
305,81,82,770,166,771
188,175,176,373,328,349
22,308,21,739,753,106
31,308,30,744,736,115
174,76,77,359,161,323
304,233,279,772,724,735
233,304,235,772,751,451
32,184,309,350,773,756
249,193,285,774,716,611
184,20,309,642,755,773
304,262,257,708,525,750
6,262,5,528,710,90
20,312,19,775,776,104
9,312,8,777,778,93
8,297,296,779,645,743
20,297,312,648,780,775
67,268,66,769,575,151
297,8,312,779,778,780
290,60,61,637,145,704
259,299,281,781,761,782
299,259,257,781,520,752
260,259,281,523,782,783
280,298,2,723,784,785
280,2,3,785,87,595
1,2,298,86,784,655
272,310,47,758,786,787
313,9,10,788,94,789
313,19,312,790,776,791
272,47,48,787,132,792
9,313,312,788,791,777
191,52,53,793,137,732
68,200,67,376,768,152
272,48,271,792,747,577
52,191,287,793,657,733
23,307,22,794,740,107
30,307,29,738,795,114
270,185,186,651,344,569
203,205,310,448,796,797
203,310,240,797,798,469
303,19,313,799,790,800
19,303,18,799,691,103
10,303,313,694,800,789
171,172,215,315,801,802
47,310,46,786,803,131
306,59,60,763,144,729
306,53,54,731,138,766
46,310,205,803,796,804
310,185,240,757,653,798
213,244,219,479,805,410
244,221,219,489,424,805
246,72,228,585,806,546
226,38,39,474,123,446
64,289,63,623,702,148
41,242,256,566,518,807
42,250,265,808,542,809
250,42,264,808,810,556
71,254,263,811,530,812
254,71,267,811,813,551
70,266,231,563,547,814
241,266,255,549,561,815
41,256,40,807,555,125
252,43,44,538,128,506
255,238,241,571,472,815
40,225,39,816,447,124
18,302,17,690,721,102
40,211,225,554,430,816
71,263,70,812,564,155
