Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,2.000000,2.000000,1600000.000000,1600000.000000,3.986239,2.937086,0.000371,6.923696,6.987908,0.000502,544.757627,231.090446,228.966953
tri3_nodal_rgb,tri3,nodal_rgb,nodal,2.000000,2.000000,1600000.000000,1600000.000000,11.489135,4.484043,0.000551,15.973729,16.047582,0.000174,356.820842,100.164464,99.703494
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,2.000000,2.000000,1600000.000000,1600000.000000,3.958625,6.146915,0.000281,10.105821,10.178139,0.000505,260.293171,158.324593,157.199661
tri3_tex8_grey_cubic_catmull_rom_direct,tri3,tex8_grey,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,3.805874,9.985560,0.000210,13.791644,13.841648,0.000526,160.231374,116.012275,115.593172
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,3.900213,10.453347,0.000381,14.353941,14.422072,0.000513,153.061024,111.467645,110.941063
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,2.000000,2.000000,1600000.000000,1600000.000000,3.801915,10.002131,0.000300,13.804346,13.878099,0.000526,159.965911,115.905527,115.289565
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,2.000000,2.000000,1600000.000000,1600000.000000,3.960328,12.938455,0.000300,16.899083,16.969070,0.000505,123.662369,94.679694,94.289198
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,3.795303,9.968407,0.000381,13.764091,13.827772,0.000527,160.507090,116.244509,115.709168
tri3_tex8_grey_quintic_bspline_direct,tri3,tex8_grey,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,3.849937,17.144336,0.000380,20.994653,21.062895,0.000519,93.325282,76.209881,75.962967
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,3.868332,12.990606,0.000390,16.859328,16.926538,0.000517,123.165925,94.902952,94.526122
tri3_tex8_rgb_linear_direct,tri3,tex8_rgb,linear,2.000000,2.000000,1600000.000000,1600000.000000,11.435232,8.248758,0.000341,19.684331,19.757329,0.000175,193.968595,81.282925,80.982607
tri3_tex8_rgb_cubic_catmull_rom_direct,tri3,tex8_rgb,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,11.532047,13.847640,0.000541,25.380228,25.483417,0.000173,115.543154,63.041199,62.785929
tri3_tex8_rgb_cubic_catmull_rom_lut_lerp,tri3,tex8_rgb,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,11.804129,15.210275,0.000601,27.015005,27.082535,0.000169,105.192049,59.226345,59.078665
tri3_tex8_rgb_cubic_mitchell_netravali_lut_lerp,tri3,tex8_rgb,cubic_mitchell_netravali,2.000000,2.000000,1600000.000000,1600000.000000,11.922856,14.896242,0.001012,26.820110,26.914182,0.000168,107.409641,59.656728,59.448212
tri3_tex8_rgb_lanczos3_lut_lerp,tri3,tex8_rgb,lanczos3,2.000000,2.000000,1600000.000000,1600000.000000,12.016097,22.809887,0.000481,34.826465,34.900565,0.000166,70.145021,45.942073,45.844530
tri3_tex8_rgb_cubic_bspline_lut_lerp,tri3,tex8_rgb,cubic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,11.849496,14.690277,0.000572,26.540345,26.616129,0.000169,108.915577,60.285577,60.113926
tri3_tex8_rgb_quintic_bspline_direct,tri3,tex8_rgb,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,11.974517,26.901236,0.000461,38.876214,38.952379,0.000167,59.476821,41.156271,41.075797
tri3_tex8_rgb_quintic_bspline_lut_lerp,tri3,tex8_rgb,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,12.342944,21.558114,0.000310,33.901368,33.982283,0.000162,74.217995,47.195736,47.083358
tri3_texfunc_grey_param_constant,tri3,texfunc_grey,constant,2.000000,2.000000,1600000.000000,1600000.000000,4.506937,3.572124,0.000420,8.079481,8.164465,0.000444,447.912782,198.032522,195.971200
tri3_texfunc_grey_uv_constant,tri3,texfunc_grey,constant,2.000000,2.000000,1600000.000000,1600000.000000,4.037166,3.696964,0.000521,7.734651,7.813973,0.000495,432.787552,206.861305,204.761393
tri3_texfunc_grey_param_sinusoidal,tri3,texfunc_grey,sinusoidal,2.000000,2.000000,1600000.000000,1600000.000000,3.940461,7.563232,0.001773,11.505466,11.595048,0.000508,211.549771,139.064337,137.989942
tri3_texfunc_grey_uv_sinusoidal,tri3,texfunc_grey,sinusoidal,2.000000,2.000000,1600000.000000,1600000.000000,4.057636,8.716345,0.000571,12.774552,12.833043,0.000493,183.563179,125.249011,124.678145
tri3_texfunc_rgb_param_constant,tri3,texfunc_rgb,constant,2.000000,2.000000,1600000.000000,1600000.000000,11.881688,6.207010,0.000471,18.089169,18.155556,0.000168,257.773066,88.450719,88.127293
tri3_texfunc_rgb_uv_constant,tri3,texfunc_rgb,constant,2.000000,2.000000,1600000.000000,1600000.000000,12.283098,6.003650,0.000310,18.287058,18.365529,0.000163,266.504543,87.493571,87.119734
tri3_texfunc_rgb_param_sinusoidal,tri3,texfunc_rgb,sinusoidal,2.000000,2.000000,1600000.000000,1600000.000000,12.627529,13.149150,0.000311,25.776990,25.851903,0.000158,121.680869,62.070862,61.890995
