Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.049563,0.120451,0.000100,0.071797,0.071307,0.000006,22.837403,2.371756,2.312856
tri3_nodal_rgb,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.198431,0.126323,0.000060,0.464610,0.482476,0.000003,10.958408,2.925388,3.000708
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,0.000000,0.000000,0.000000,0.000000,0.087599,0.169767,0.000129,0.358066,0.374799,0.000011,6.984984,5.337171,5.503953
tri3_tex8_grey_cubic_catmull_rom_direct,tri3,tex8_grey,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,0.056158,0.150980,0.000090,0.108908,0.122385,0.000008,2.337317,0.896527,0.996272
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,0.058291,0.163022,0.000140,0.249209,0.248397,0.000007,2.362895,1.954687,1.921293
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,0.000000,0.000000,0.000000,0.000000,0.034638,0.100262,0.000050,0.108229,0.094972,0.000005,1.605151,0.901655,0.783599
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,0.000000,0.000000,0.000000,0.000000,0.025639,0.311759,0.000070,0.346607,0.351435,0.000003,3.071148,2.003225,2.014517
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,0.000000,0.000000,0.000000,0.000000,0.035307,0.052501,0.000020,0.047431,0.047622,0.000005,0.850651,0.397975,0.395841
tri3_tex8_grey_quintic_bspline_direct,tri3,tex8_grey,quintic_bspline,0.000000,0.000000,0.000000,0.000000,0.143946,0.681378,0.000090,0.866522,0.895749,0.000019,3.562160,3.011739,3.089646
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,0.000000,0.000000,0.000000,0.000000,0.078100,0.225423,0.000020,0.386460,0.389918,0.000010,2.116878,2.194979,2.172756
