Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,2.000000,2.000000,1600000.000000,1600000.000000,3.825089,2.621771,0.000161,6.524689,6.580557,0.000404,456.736753,199.970179,197.437264
tri3_nodal_rgb,tri3,nodal_rgb,nodal,2.000000,2.000000,1600000.000000,1600000.000000,11.254825,4.103895,0.000271,15.473951,15.556009,0.000136,293.217459,85.157926,84.854303
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,2.000000,2.000000,1600000.000000,1600000.000000,3.730198,5.649209,0.000160,9.510198,9.574671,0.000438,203.178215,137.856628,136.704617
tri3_tex8_grey_cubic_catmull_rom_direct,tri3,tex8_grey,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,3.750527,9.274235,0.000140,13.033930,13.103713,0.000504,133.517443,101.147122,100.736859
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,3.797106,9.926887,0.000160,13.811140,13.875103,0.000326,142.166430,94.674797,94.315704
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,2.000000,2.000000,1600000.000000,1600000.000000,3.759082,9.839790,0.000171,13.697202,13.763739,0.000434,140.243345,103.670567,103.103306
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,2.000000,2.000000,1600000.000000,1600000.000000,3.800702,12.405463,0.000151,16.287932,16.356835,0.000494,103.280278,82.876940,82.604201
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,3.761858,9.720101,0.000220,13.594776,13.656193,0.000433,150.163467,104.739392,104.328138
tri3_tex8_grey_quintic_bspline_direct,tri3,tex8_grey,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,3.782599,16.491824,0.000160,20.350799,20.416925,0.000434,72.452208,61.444468,61.209707
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,3.686212,12.419129,0.000201,16.318361,16.383265,0.000413,108.530372,86.108062,85.634814
