Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,4.057794,4.067012,0.000771,8.125577,8.240609,0.998079,393.409215,196.909093,194.160407
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,4.015684,3.876617,0.000551,7.892852,8.002863,1.008545,412.730997,202.715064,199.928451
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,4.031384,4.090056,0.000471,8.121911,8.234077,1.004618,391.192688,196.997973,194.314433
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,4.000404,4.034259,0.000251,8.034914,8.143673,1.012398,396.603193,199.130943,196.471543
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,4.171944,4.355886,0.000300,8.528130,8.658470,0.970770,367.319071,187.614401,184.790153
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,3.991678,4.002198,0.000381,7.994257,8.111702,1.014611,399.780321,200.143678,197.245905
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,11.719283,5.981525,0.000441,17.701249,17.885041,0.345584,267.490314,90.389102,89.460237
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,11.636133,5.582199,0.000361,17.218693,17.337150,0.348054,286.625396,92.922268,92.287371
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,12.181379,6.155178,0.000371,18.336928,18.469382,0.332475,259.943742,87.255619,86.629861
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,11.720714,5.575967,0.000841,17.297522,17.424277,0.345542,286.945744,92.498798,91.825905
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,11.865503,5.664837,0.000361,17.530701,17.654058,0.341326,282.444137,91.268455,90.630721
