Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,6.434575,4.687653,0.008977,10.715368,10.842381,1.017225,404.497098,201.166287,198.274737
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,4.222309,5.981414,0.001372,9.994963,10.184257,1.017899,412.730997,202.715064,199.928451
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,4.269780,4.501065,0.000831,8.614036,8.744726,1.021033,410.241473,202.794328,199.961008
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,5.416220,4.926410,0.000721,10.343131,10.454015,1.016545,408.375162,201.680274,198.936436
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,4.188446,5.944654,0.000561,10.045100,10.161925,1.010482,413.573268,202.479104,199.628790
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,4.265193,4.447132,0.000661,8.712725,8.838546,1.014998,405.956292,200.966801,198.150513
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,14.148852,6.029347,0.000902,20.062718,20.186566,0.355467,300.204289,95.619429,94.940496
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,14.787609,8.383253,0.000862,21.157600,21.320421,0.356602,291.921528,94.026071,93.341300
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,12.196687,6.155178,0.000772,18.336928,18.469382,0.352533,296.716920,94.416832,93.719439
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,14.450161,5.998237,0.000841,20.175415,20.306987,0.354284,292.231411,93.381035,92.706926
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,12.176200,6.558612,0.000611,18.484902,18.697540,0.354382,297.350625,94.422420,93.743149
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,12.736333,6.073913,0.000631,18.331346,18.471126,0.360409,298.457126,95.110296,94.381070
tri3_tex8_grey_linear_direct_zoom,tri3,tex8_grey,linear,4050.000000,972.000000,1600000.000000,1600000.000000,5.970815,8.180133,0.000731,13.678661,13.902651,1.021557,215.383468,139.777202,137.119018
tri3_tex8_grey_cubic_catmull_rom_lut_lerp_zoom,tri3,tex8_grey,cubic_catmull_rom,4050.000000,972.000000,1600000.000000,1600000.000000,5.179196,13.137553,0.000702,17.623238,17.914256,1.019388,138.760716,103.114662,101.666046
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp_zoom,tri3,tex8_grey,cubic_mitchell_netravali,4050.000000,972.000000,1600000.000000,1600000.000000,4.975285,15.005687,0.000732,19.526609,19.758745,1.015470,138.467513,102.593572,101.169840
tri3_tex8_grey_lanczos3_lut_lerp_zoom,tri3,tex8_grey,lanczos3,4050.000000,972.000000,1600000.000000,1600000.000000,4.654941,16.580268,0.000831,21.235480,21.547157,1.038731,110.241558,86.336583,85.312453
tri3_tex8_grey_cubic_bspline_lut_lerp_zoom,tri3,tex8_grey,cubic_bspline,4050.000000,972.000000,1600000.000000,1600000.000000,4.473241,12.677160,0.000972,16.867137,17.183285,1.024312,139.555484,102.930688,101.494616
tri3_tex8_grey_quintic_bspline_lut_lerp_zoom,tri3,tex8_grey,quintic_bspline,4050.000000,972.000000,1600000.000000,1600000.000000,4.947521,18.495271,0.000752,23.443413,23.908457,1.027078,110.484327,86.598578,85.508473
tri3_tex8_rgb_linear_direct_zoom,tri3,tex8_rgb,linear,4050.000000,972.000000,1600000.000000,1600000.000000,12.099391,12.144929,0.000781,23.665490,23.976687,0.356054,167.290206,75.745084,74.898085
tri3_tex8_rgb_cubic_catmull_rom_lut_lerp_zoom,tri3,tex8_rgb,cubic_catmull_rom,4050.000000,972.000000,1600000.000000,1600000.000000,12.219342,18.939184,0.000801,30.587780,30.854632,0.350225,100.396800,58.113375,57.634465
tri3_tex8_rgb_cubic_mitchell_netravali_lut_lerp_zoom,tri3,tex8_rgb,cubic_mitchell_netravali,4050.000000,972.000000,1600000.000000,1600000.000000,14.742411,17.440649,0.000631,31.732215,32.016962,0.352013,102.237447,58.792212,58.292495
tri3_tex8_rgb_lanczos3_lut_lerp_zoom,tri3,tex8_rgb,lanczos3,4050.000000,972.000000,1600000.000000,1600000.000000,16.072143,25.385920,0.000842,39.799632,40.069770,0.351772,70.316281,46.622376,46.305358
tri3_tex8_rgb_cubic_bspline_lut_lerp_zoom,tri3,tex8_rgb,cubic_bspline,4050.000000,972.000000,1600000.000000,1600000.000000,12.528706,16.898147,0.000762,29.345628,29.594735,0.349325,102.558521,58.762811,58.232173
tri3_tex8_rgb_quintic_bspline_lut_lerp_zoom,tri3,tex8_rgb,quintic_bspline,4050.000000,972.000000,1600000.000000,1600000.000000,12.887203,25.796778,0.000712,38.113858,38.436707,0.345703,70.484777,46.473846,46.155944
tri3_texfunc_grey_param_constant_zoom,tri3,texfunc_grey,constant,4050.000000,972.000000,1600000.000000,1600000.000000,4.706159,4.865264,0.000581,8.932345,9.041495,1.028751,379.888783,193.011698,190.313789
tri3_texfunc_grey_uv_constant_zoom,tri3,texfunc_grey,constant,4050.000000,972.000000,1600000.000000,1600000.000000,4.567964,4.948823,0.000621,9.116841,9.382088,1.028000,367.848649,191.370185,186.176467
tri3_texfunc_grey_param_sinusoidal_zoom,tri3,texfunc_grey,sinusoidal,4050.000000,972.000000,1600000.000000,1600000.000000,4.251897,12.576848,0.001173,16.572563,16.685981,1.025510,158.964995,113.599887,112.724321
tri3_texfunc_grey_uv_sinusoidal_zoom,tri3,texfunc_grey,sinusoidal,4050.000000,972.000000,1600000.000000,1600000.000000,4.678434,12.178964,0.000892,16.136436,16.437293,1.023474,165.787217,117.359218,115.435868
tri3_texfunc_rgb_param_constant_zoom,tri3,texfunc_rgb,constant,4050.000000,972.000000,1600000.000000,1600000.000000,14.182378,8.732011,0.000681,21.638161,21.755876,0.349884,237.816511,86.981207,86.406838
tri3_texfunc_rgb_uv_constant_zoom,tri3,texfunc_rgb,constant,4050.000000,972.000000,1600000.000000,1600000.000000,14.366752,7.513143,0.000671,21.833335,22.077173,0.349764,236.910474,86.809422,85.666170
tri3_texfunc_rgb_param_sinusoidal_zoom,tri3,texfunc_rgb,sinusoidal,4050.000000,972.000000,1600000.000000,1600000.000000,13.225683,19.024557,0.000881,32.250560,32.371091,0.352453,91.033030,55.044646,54.815082
tri3_texfunc_rgb_uv_sinusoidal_zoom,tri3,texfunc_rgb,sinusoidal,4050.000000,972.000000,1600000.000000,1600000.000000,14.359447,16.704917,0.000621,31.045327,31.283525,0.349379,102.491977,58.694781,58.200358
tri6_nodal_grey_zoom,tri6,nodal_grey,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,4.963122,26.423671,0.000962,31.171360,31.442309,1.290672,68.134047,56.543946,56.143639
tri6_nodal_grey_zoom,tri6,nodal_grey,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,5.059836,26.610379,0.000771,31.318390,40.896436,1.297960,68.499133,56.993177,56.589993
tri6_nodal_grey_zoom,tri6,nodal_grey,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,8.153351,26.231172,0.000781,32.768774,33.141910,1.293872,68.206683,56.760055,56.354305
tri6_nodal_grey_zoom,tri6,nodal_grey,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,7.233857,26.087777,0.001503,32.016831,32.221534,1.315205,68.154110,56.896542,56.483429
tri6_nodal_grey_zoom,tri6,nodal_grey,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,7.285256,26.137482,0.000722,32.040007,32.248656,1.300748,68.395894,56.921101,56.515972
tri6_nodal_grey_zoom,tri6,nodal_grey,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,5.516524,25.012454,0.000692,30.529138,40.199820,1.299635,68.590722,57.039058,56.637379
tri6_nodal_rgb_zoom,tri6,nodal_rgb,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,15.037699,28.235176,0.000972,41.259683,41.487891,0.493450,63.436919,42.534989,42.280228
tri6_nodal_rgb_zoom,tri6,nodal_rgb,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,15.274703,27.428960,0.000821,41.875614,42.103141,0.494456,64.077606,42.816033,42.499544
tri6_nodal_rgb_zoom,tri6,nodal_rgb,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,15.028952,26.694090,0.000641,41.516696,41.741537,0.495795,63.935785,42.773507,42.521962
tri6_nodal_rgb_zoom,tri6,nodal_rgb,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,13.057268,28.906454,0.000772,41.272006,41.493511,0.496827,63.689161,42.586654,42.338450
tri6_nodal_rgb_zoom,tri6,nodal_rgb,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,13.951935,28.356970,0.000711,40.887949,41.133611,0.493399,64.118974,42.809236,42.561310
tri6_nodal_rgb_zoom,tri6,nodal_rgb,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,16.029440,28.232862,0.000761,42.269639,42.585646,0.490531,63.829068,42.687401,42.433131
tri6_tex8_grey_linear_direct_zoom,tri6,tex8_grey,linear,6075.000000,1524.000000,1600000.000000,2401562.000000,5.024909,30.260001,0.000791,35.005374,35.553626,1.288511,60.086804,51.012501,50.143578
tri6_tex8_grey_cubic_catmull_rom_lut_lerp_zoom,tri6,tex8_grey,cubic_catmull_rom,6075.000000,1524.000000,1600000.000000,2401562.000000,5.130031,36.771553,0.006914,41.516896,42.208583,1.285931,47.513779,41.667300,41.079202
tri6_tex8_grey_cubic_mitchell_netravali_lut_lerp_zoom,tri6,tex8_grey,cubic_mitchell_netravali,6075.000000,1524.000000,1600000.000000,2401562.000000,5.018718,37.043615,0.000791,41.826570,42.372969,1.283661,47.816487,41.853110,41.263918
tri6_tex8_grey_lanczos3_lut_lerp_zoom,tri6,tex8_grey,lanczos3,6075.000000,1524.000000,1600000.000000,2401562.000000,5.023356,42.132267,0.000581,46.895706,47.458434,1.283840,41.829584,37.199211,36.730949
tri6_tex8_grey_cubic_bspline_lut_lerp_zoom,tri6,tex8_grey,cubic_bspline,6075.000000,1524.000000,1600000.000000,2401562.000000,5.706558,37.833269,0.000651,43.186940,44.040678,1.289113,47.482968,41.592560,41.003797
tri6_tex8_grey_quintic_bspline_lut_lerp_zoom,tri6,tex8_grey,quintic_bspline,6075.000000,1524.000000,1600000.000000,2401562.000000,5.232618,41.846558,0.000752,46.595659,47.137870,1.283680,41.820032,37.175789,36.706474
tri6_tex8_rgb_linear_direct_zoom,tri6,tex8_rgb,linear,6075.000000,1524.000000,1600000.000000,2401562.000000,13.067919,32.938600,0.000521,45.339771,45.896508,0.490557,53.952598,38.025496,37.518797
tri6_tex8_rgb_cubic_catmull_rom_lut_lerp_zoom,tri6,tex8_rgb,cubic_catmull_rom,6075.000000,1524.000000,1600000.000000,2401562.000000,14.669691,41.988441,0.001603,56.658643,57.240600,0.490080,40.692940,30.875416,30.549863
tri6_tex8_rgb_cubic_mitchell_netravali_lut_lerp_zoom,tri6,tex8_rgb,cubic_mitchell_netravali,6075.000000,1524.000000,1600000.000000,2401562.000000,13.682940,42.853049,0.000521,55.233610,55.796190,0.493257,40.955485,31.114827,30.783361
tri6_tex8_rgb_lanczos3_lut_lerp_zoom,tri6,tex8_rgb,lanczos3,6075.000000,1524.000000,1600000.000000,2401562.000000,13.027032,53.357261,0.000471,65.732091,66.308987,0.492647,31.945282,25.608190,25.385849
tri6_tex8_rgb_cubic_bspline_lut_lerp_zoom,tri6,tex8_rgb,cubic_bspline,6075.000000,1524.000000,1600000.000000,2401562.000000,13.069572,43.418965,0.000902,55.762815,56.315877,0.492165,41.021228,31.112318,30.775132
tri6_tex8_rgb_quintic_bspline_lut_lerp_zoom,tri6,tex8_rgb,quintic_bspline,6075.000000,1524.000000,1600000.000000,2401562.000000,15.712613,52.975118,0.000681,68.396072,68.987055,0.492667,31.964394,25.611496,25.386272
tri6_texfunc_grey_param_constant_zoom,tri6,texfunc_grey,constant,6075.000000,1524.000000,1600000.000000,2401562.000000,4.914929,28.058507,0.000691,32.747112,32.951534,1.305576,65.214271,54.744577,54.354157
tri6_texfunc_grey_uv_constant_zoom,tri6,texfunc_grey,constant,6075.000000,1524.000000,1600000.000000,2401562.000000,5.022415,29.605364,0.000731,34.360267,34.909630,1.284621,64.527999,54.189777,53.225750
tri6_texfunc_grey_param_sinusoidal_zoom,tri6,texfunc_grey,sinusoidal,6075.000000,1524.000000,1600000.000000,2401562.000000,5.323022,38.383956,0.000651,43.142866,43.414777,1.297486,47.777718,41.861832,41.637447
tri6_texfunc_grey_uv_sinusoidal_zoom,tri6,texfunc_grey,sinusoidal,6075.000000,1524.000000,1600000.000000,2401562.000000,7.135679,36.100124,0.000831,42.579906,43.341286,1.282946,48.470563,42.312144,41.691484
tri6_texfunc_rgb_param_constant_zoom,tri6,texfunc_rgb,constant,6075.000000,1524.000000,1600000.000000,2401562.000000,13.401119,30.446198,0.000661,42.795810,43.001925,0.496704,59.166416,40.652477,40.437169
