Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.114253,8.773142,0.000280,12.887675,12.986564,0.984383,182.374798,124.149624,123.204259
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.326640,9.217104,0.000391,13.544135,13.659377,0.936061,173.590316,118.132313,117.135650
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.314988,9.229618,0.000471,13.545077,13.650280,0.938589,173.354954,118.124098,117.213713
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.178025,8.787549,0.000281,12.965855,13.062951,0.969358,182.075798,123.401041,122.483809
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.118692,8.747933,0.000321,12.866946,12.967918,0.983322,182.900349,124.349632,123.381409
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.281945,9.260377,0.000601,13.542923,13.649288,0.945832,172.779143,118.142885,117.222232
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.839761,11.886951,0.000481,23.727193,23.843678,0.342068,134.601379,67.433177,67.103741
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,12.341224,12.520890,0.000531,24.862645,24.980412,0.328168,127.786443,64.353571,64.050185
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.800795,11.834902,0.000351,23.636048,23.757963,0.343197,135.193346,67.693212,67.345841
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.792281,11.835583,0.000380,23.628244,23.740860,0.343445,135.185567,67.715570,67.394357
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.834781,11.856603,0.000411,23.691795,23.804733,0.342212,134.945903,67.533929,67.213524
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,12.333640,12.464411,0.000511,24.798562,24.918311,0.328370,128.365472,64.519870,64.209809
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,4050.000000,1935.000000,1600000.000000,786712.000000,4.318646,16.713242,0.000551,21.032439,21.262169,0.937794,95.732474,76.072965,75.251024
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,4050.000000,1935.000000,1600000.000000,786712.000000,4.277486,27.557731,0.000240,31.835457,32.070508,0.946818,58.059932,50.258427,49.890073
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,4050.000000,1935.000000,1600000.000000,786712.000000,4.120805,24.347265,0.000180,28.468250,28.693292,0.982818,65.715800,56.202963,55.762162
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,4050.000000,1935.000000,1600000.000000,786712.000000,4.285691,31.044528,0.000291,35.330510,35.560662,0.945005,51.538873,45.286638,44.993538
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,4050.000000,1935.000000,1600000.000000,786712.000000,4.331059,25.517261,0.000271,29.848591,30.093450,0.935106,62.702654,53.603870,53.167716
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,4050.000000,1935.000000,1600000.000000,786712.000000,4.411714,31.446700,0.000691,35.859105,36.098925,0.918011,50.879743,44.619072,44.322649
tri3_tex8_rgb_linear_direct,tri3,tex8_rgb,linear,4050.000000,1935.000000,1600000.000000,786712.000000,11.762673,21.417677,0.000501,33.180851,33.402636,0.344309,74.704647,48.220584,47.900411
tri3_tex8_rgb_cubic_catmull_rom_lut_lerp,tri3,tex8_rgb,cubic_catmull_rom,4050.000000,1935.000000,1600000.000000,786712.000000,12.366963,34.157466,0.000260,46.524689,46.770672,0.327485,46.841882,34.390343,34.209472
tri3_tex8_rgb_cubic_mitchell_netravali_lut_lerp,tri3,tex8_rgb,cubic_mitchell_netravali,4050.000000,1935.000000,1600000.000000,786712.000000,11.692829,33.255172,0.000170,44.948171,45.181399,0.346366,48.112817,35.596554,35.412803
tri3_tex8_rgb_lanczos3_lut_lerp,tri3,tex8_rgb,lanczos3,4050.000000,1935.000000,1600000.000000,786712.000000,11.833058,46.180026,0.000360,58.013444,58.237254,0.342261,34.647014,27.579814,27.473823
tri3_tex8_rgb_cubic_bspline_lut_lerp,tri3,tex8_rgb,cubic_bspline,4050.000000,1935.000000,1600000.000000,786712.000000,11.698710,33.057512,0.000361,44.756583,44.980081,0.346192,48.400497,35.748931,35.571301
tri3_tex8_rgb_quintic_bspline_lut_lerp,tri3,tex8_rgb,quintic_bspline,4050.000000,1935.000000,1600000.000000,786712.000000,11.779024,46.621644,0.000241,58.400909,58.630528,0.343832,34.318824,27.396834,27.289538
