0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.249275462059256511e-07,6.498550924118513022e-07,9.747826386177770063e-07,1.299710184823702816e-06,1.624637731029628626e-06,1.949565277235554436e-06,2.274492823441480246e-06
0.000000000000000000e+00,6.535788945051530506e-07,1.307157789010306101e-06,1.960736683515459258e-06,2.614315578020612626e-06,3.267894472525765994e-06,3.921473367030919363e-06,4.575052261536072731e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.531133228674526715e-07,1.306226645734905343e-06,1.959339968602357909e-06,2.612453291469810263e-06,3.265566614337262617e-06,3.918679937204714970e-06,4.571793260072167748e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.475582266680640997e-07,2.951164533361281995e-07,4.426746800041922992e-07,5.902329066722563990e-07,7.377911333403205516e-07,8.853493600083847043e-07,1.032907586676448857e-06
0.000000000000000000e+00,4.545005348004042384e-07,9.090010696008084767e-07,1.363501604401212662e-06,1.818002139201616742e-06,2.272502674002021033e-06,2.727003208802425324e-06,3.181503743602829616e-06
0.000000000000000000e+00,3.910876385843941277e-07,7.821752771687882554e-07,1.173262915753182436e-06,1.564350554337576723e-06,1.955438192921971221e-06,2.346525831506365719e-06,2.737613470090760217e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.533511137781535760e-07,1.306702227556307152e-06,1.960053341334460834e-06,2.613404455112614727e-06,3.266755568890768621e-06,3.920106682668922515e-06,4.573457796447075985e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.928270724915598189e-07,7.856541449831196378e-07,1.178481217474679563e-06,1.571308289966239487e-06,1.964135362457799412e-06,2.356962434949359125e-06,2.749789507440918838e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.249275462060456122e-07,6.498550924120912243e-07,9.747826386181367836e-07,1.299710184824182237e-06,1.624637731030227690e-06,1.949565277236273144e-06,2.274492823442318809e-06
0.000000000000000000e+00,6.535788945052900582e-07,1.307157789010580116e-06,1.960736683515870069e-06,2.614315578021159809e-06,3.267894472526449550e-06,3.921473367031739291e-06,4.575052261537029031e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.533511137782229268e-07,1.306702227556445854e-06,1.960053341334668780e-06,2.613404455112891707e-06,3.266755568891114634e-06,3.920106682669337561e-06,4.573457796447560488e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.475582266681068220e-07,2.951164533362136439e-07,4.426746800043204659e-07,5.902329066724272879e-07,7.377911333405341098e-07,8.853493600086409318e-07,1.032907586676747648e-06
0.000000000000000000e+00,4.545005348005360579e-07,9.090010696010721157e-07,1.363501604401608227e-06,1.818002139202144443e-06,2.272502674002680872e-06,2.727003208803217300e-06,3.181503743603753729e-06
0.000000000000000000e+00,3.910876385844445262e-07,7.821752771688890523e-07,1.173262915753333631e-06,1.564350554337778316e-06,1.955438192922222790e-06,2.346525831506667263e-06,2.737613470091111736e-06
0.000000000000000000e+00,5.991854289623647341e-07,1.198370857924729468e-06,1.797556286887094202e-06,2.396741715849458936e-06,2.995927144811823670e-06,3.595112573774188404e-06,4.194298002736552715e-06
0.000000000000000000e+00,9.794433129302800711e-07,1.958886625860560142e-06,2.938329938790840213e-06,3.917773251721120285e-06,4.897216564651400356e-06,5.876659877581680427e-06,6.856103190511961345e-06
0.000000000000000000e+00,9.786345779339876577e-07,1.957269155867975315e-06,2.935903733801963608e-06,3.914538311735950631e-06,4.893172889669938924e-06,5.871807467603927217e-06,6.850442045537913816e-06
0.000000000000000000e+00,4.683217371273246710e-07,9.366434742546493421e-07,1.404965211381973960e-06,1.873286948509298472e-06,2.341608685636622985e-06,2.809930422763947497e-06,3.278252159891272009e-06
0.000000000000000000e+00,7.886153697979946229e-07,1.577230739595989246e-06,2.365846109393983975e-06,3.154461479191978915e-06,3.943076848989973432e-06,4.731692218787967949e-06,5.520307588585962466e-06
0.000000000000000000e+00,8.390846235094758733e-07,1.678169247018951747e-06,2.517253870528427620e-06,3.356338494037903493e-06,4.195423117547379366e-06,5.034507741056855240e-06,5.873592364566331113e-06
0.000000000000000000e+00,9.788174009403281912e-07,1.957634801880656382e-06,2.936452202820984362e-06,3.915269603761313612e-06,4.894087004701642438e-06,5.872904405641971265e-06,6.851721806582300091e-06
0.000000000000000000e+00,8.381754467535811285e-07,1.676350893507162257e-06,2.514526340260743491e-06,3.352701787014324937e-06,4.190877233767906383e-06,5.029052680521487830e-06,5.867228127275069276e-06
0.000000000000000000e+00,5.991854289627407108e-07,1.198370857925481422e-06,1.797556286888222027e-06,2.396741715850962420e-06,2.995927144813702813e-06,3.595112573776443206e-06,4.194298002739183599e-06
0.000000000000000000e+00,9.794433129306413307e-07,1.958886625861282661e-06,2.938329938791923992e-06,3.917773251722565323e-06,4.897216564653206230e-06,5.876659877583847984e-06,6.856103190514488891e-06
0.000000000000000000e+00,9.788174009405077622e-07,1.957634801881015524e-06,2.936452202821523075e-06,3.915269603762031896e-06,4.894087004702540293e-06,5.872904405643048691e-06,6.851721806583557088e-06
0.000000000000000000e+00,4.683217371275517817e-07,9.366434742551035635e-07,1.404965211382655398e-06,1.873286948510207339e-06,2.341608685637759279e-06,2.809930422765311220e-06,3.278252159892863160e-06
0.000000000000000000e+00,7.886153697983610706e-07,1.577230739596722141e-06,2.365846109395083000e-06,3.154461479193443859e-06,3.943076848991804718e-06,4.731692218790166000e-06,5.520307588588527282e-06
0.000000000000000000e+00,8.390846235097283950e-07,1.678169247019456790e-06,2.517253870529185291e-06,3.356338494038914003e-06,4.195423117548642292e-06,5.034507741058370582e-06,5.873592364568098871e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.359599326404698805e-07,2.719198652809397610e-07,4.078797979214096679e-07,5.438397305618796278e-07,6.797996632023495877e-07,8.157595958428195476e-07,9.517195284832895075e-07
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
