Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,3.988737,11.920111,0.000170,15.952612,16.057383,0.913483,124.201443,92.380220,91.550742
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,3.991442,12.097271,0.000130,16.090646,16.189447,0.995345,130.600454,98.327734,97.601159
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,3.994939,12.095998,0.000161,16.098341,16.191199,1.007130,131.361919,98.899043,98.346615
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,3.988225,12.083715,0.000181,16.085667,16.175760,0.993420,130.246598,98.246056,97.603790
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,3.987534,12.103934,0.000180,16.098742,16.190658,1.010175,125.836261,95.706087,95.190534
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,3.987464,12.102120,0.000130,16.100135,16.189626,1.007805,129.800783,98.064892,97.521236
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,11.620706,17.238691,0.000200,28.890035,28.987853,0.341850,91.112967,54.406370,54.202540
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,11.631307,17.180038,0.000151,28.881901,28.986139,0.343133,91.135687,54.766200,54.573541
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,11.639282,17.226036,0.000191,28.940573,29.046075,0.341819,91.603891,54.772287,54.567778
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,11.614223,17.214073,0.000190,28.923019,29.028812,0.342009,92.001494,54.968364,54.735268
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,11.609205,17.183293,0.000191,28.884232,28.997401,0.342958,91.888729,54.992288,54.794841
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,11.634522,17.172042,0.000251,28.864625,28.970399,0.339023,92.004567,54.709518,54.504623
tri3_tex8_grey_linear_direct_zoom,tri3,tex8_grey,linear,4050.000000,972.000000,1600000.000000,1600000.000000,4.002132,25.240169,0.000140,29.247953,29.460811,0.983974,62.944093,54.286006,53.876308
tri3_tex8_grey_cubic_catmull_rom_lut_lerp_zoom,tri3,tex8_grey,cubic_catmull_rom,4050.000000,972.000000,1600000.000000,1600000.000000,3.984870,41.857085,0.000240,45.904995,46.110980,0.986737,37.980300,34.658251,34.496319
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp_zoom,tri3,tex8_grey,cubic_mitchell_netravali,4050.000000,972.000000,1600000.000000,1600000.000000,4.013774,41.760039,0.000200,45.820383,46.023512,0.977214,37.988820,34.683196,34.520592
tri3_tex8_grey_lanczos3_lut_lerp_zoom,tri3,tex8_grey,lanczos3,4050.000000,972.000000,1600000.000000,1600000.000000,3.993185,53.373190,0.000140,57.405048,57.607919,0.955761,29.673034,27.510924,27.412381
tri3_tex8_grey_cubic_bspline_lut_lerp_zoom,tri3,tex8_grey,cubic_bspline,4050.000000,972.000000,1600000.000000,1600000.000000,3.995619,41.448200,0.000170,45.504354,45.716673,0.988392,38.264264,34.894595,34.737403
tri3_tex8_grey_quintic_bspline_lut_lerp_zoom,tri3,tex8_grey,quintic_bspline,4050.000000,972.000000,1600000.000000,1600000.000000,3.993065,53.395652,0.000150,57.424786,57.644959,0.988107,29.730265,27.649976,27.549320
tri3_tex8_rgb_linear_direct_zoom,tri3,tex8_rgb,linear,4050.000000,972.000000,1600000.000000,1600000.000000,11.614694,33.839775,0.000261,45.686425,45.898361,0.319634,46.397491,34.400444,34.208327
tri3_tex8_rgb_cubic_catmull_rom_lut_lerp_zoom,tri3,tex8_rgb,cubic_catmull_rom,4050.000000,972.000000,1600000.000000,1600000.000000,11.224164,58.508776,0.000121,69.851888,70.072483,0.344380,27.106087,22.642111,22.571477
tri3_tex8_rgb_cubic_mitchell_netravali_lut_lerp_zoom,tri3,tex8_rgb,cubic_mitchell_netravali,4050.000000,972.000000,1600000.000000,1600000.000000,11.399973,56.758797,0.000251,68.510915,68.737340,0.342229,27.744323,23.032389,22.959786
tri3_tex8_rgb_lanczos3_lut_lerp_zoom,tri3,tex8_rgb,lanczos3,4050.000000,972.000000,1600000.000000,1600000.000000,11.497969,84.419561,0.000251,96.008334,96.231433,0.342783,18.826848,16.556082,16.519512
tri3_tex8_rgb_cubic_bspline_lut_lerp_zoom,tri3,tex8_rgb,cubic_bspline,4050.000000,972.000000,1600000.000000,1600000.000000,11.616528,56.977837,0.000150,68.642317,68.857800,0.343392,27.810726,23.085370,23.013759
tri3_tex8_rgb_quintic_bspline_lut_lerp_zoom,tri3,tex8_rgb,quintic_bspline,4050.000000,972.000000,1600000.000000,1600000.000000,11.615005,84.735946,0.000150,96.377902,96.590341,0.341769,18.687084,16.454814,16.418527
tri3_texfunc_grey_param_constant_zoom,tri3,texfunc_grey,constant,4050.000000,972.000000,1600000.000000,1600000.000000,3.975150,13.311160,0.000150,17.312741,17.428123,0.982814,116.276518,90.007684,89.571037
tri3_texfunc_grey_uv_constant_zoom,tri3,texfunc_grey,constant,4050.000000,972.000000,1600000.000000,1600000.000000,4.005469,13.773708,0.000261,17.822941,18.058052,0.985150,112.870249,87.840406,86.865431
tri3_texfunc_grey_param_sinusoidal_zoom,tri3,texfunc_grey,sinusoidal,4050.000000,972.000000,1600000.000000,1600000.000000,3.996872,35.738969,0.000130,39.751700,39.839179,0.988592,44.365138,39.894458,39.786892
tri3_texfunc_grey_uv_sinusoidal_zoom,tri3,texfunc_grey,sinusoidal,4050.000000,972.000000,1600000.000000,1600000.000000,4.028111,34.088191,0.000140,38.116723,38.350662,0.974977,45.743368,41.015799,40.806019
tri3_texfunc_rgb_param_constant_zoom,tri3,texfunc_rgb,constant,4050.000000,972.000000,1600000.000000,1600000.000000,11.584596,22.619627,0.000191,34.210415,34.308043,0.333225,69.231162,45.886073,45.766821
tri3_texfunc_rgb_uv_constant_zoom,tri3,texfunc_rgb,constant,4050.000000,972.000000,1600000.000000,1600000.000000,11.619233,22.856492,0.000140,34.534277,34.747275,0.346192,68.591122,45.692102,45.413667
tri3_texfunc_rgb_param_sinusoidal_zoom,tri3,texfunc_rgb,sinusoidal,4050.000000,972.000000,1600000.000000,1600000.000000,11.628631,64.656163,0.000251,76.336271,76.434661,0.332594,23.925401,20.291441,20.266544
tri3_texfunc_rgb_uv_sinusoidal_zoom,tri3,texfunc_rgb,sinusoidal,4050.000000,972.000000,1600000.000000,1600000.000000,11.647758,56.920154,0.000120,68.630522,68.847678,0.333891,27.819413,23.020922,22.938366
tri6_nodal_grey_zoom,tri6,nodal_grey,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,4.652019,85.936709,0.000130,90.601283,90.794824,1.282880,18.361066,17.425812,17.390127
tri6_nodal_grey_zoom,tri6,nodal_grey,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,4.655946,85.933934,0.000170,90.609719,90.796156,1.271111,18.495049,17.546329,17.509128
tri6_nodal_grey_zoom,tri6,nodal_grey,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,4.666688,85.968579,0.000230,90.659994,90.852012,1.271215,18.323475,17.372632,17.338429
tri6_nodal_grey_zoom,tri6,nodal_grey,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,4.657409,86.031028,0.000140,90.711232,90.897769,1.241455,18.448104,17.462724,17.428155
tri6_nodal_grey_zoom,tri6,nodal_grey,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,4.634476,86.095992,0.000151,90.781807,90.972152,1.281264,18.406056,17.468409,17.432774
tri6_nodal_grey_zoom,tri6,nodal_grey,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,4.643473,86.078248,0.000120,90.750395,90.948677,1.284424,18.490302,17.544186,17.505975
