Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.267605,0.167201,17.595308,0.211362,0.211973,0.268323,0.167481,0.211810,0.212424
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.164357,0.153736,22.187500,0.152865,0.176393,0.164088,0.153973,0.152631,0.176083
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.093926,0.150165,16.052632,0.134154,0.133424,0.094015,0.149940,0.134334,0.133246
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.141195,0.200209,21.377672,0.179634,0.191482,0.140995,0.200610,0.179957,0.191116
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.138602,0.158713,7.730673,0.136266,0.169406,0.138410,0.158966,0.136452,0.169119
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.085691,0.103669,21.806854,0.087106,0.108878,0.085765,0.103562,0.087030,0.108996
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.366100,0.219140,17.378917,0.156032,0.157416,0.367446,0.219622,0.156276,0.157664
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.229398,0.172270,19.658120,0.130383,0.146393,0.228872,0.171973,0.130554,0.146179
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.289186,0.204210,17.094017,0.172082,0.166480,0.290025,0.204628,0.171786,0.166758
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.287766,0.171999,11.680912,0.119360,0.114109,0.286941,0.171704,0.119502,0.113979
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.352818,0.226074,31.152648,0.088272,0.097592,0.354067,0.226587,0.088350,0.097497
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.375733,0.166566,14.127424,0.174044,0.171642,0.377150,0.166844,0.174348,0.171937
tri3_tex8_grey_linear_direct_zoom,tri3,tex8_grey,linear,0.000000,0.000000,0.000000,0.000000,0.313807,0.150834,16.172507,0.148278,0.130222,0.312826,0.151062,0.148058,0.130053
tri3_tex8_grey_cubic_catmull_rom_lut_lerp_zoom,tri3,tex8_grey,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,0.424344,0.119657,16.343490,0.129794,0.115273,0.422551,0.119800,0.129626,0.115406
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp_zoom,tri3,tex8_grey,cubic_mitchell_netravali,0.000000,0.000000,0.000000,0.000000,0.236890,0.139919,18.372703,0.123727,0.106897,0.237453,0.139724,0.123574,0.106783
tri3_tex8_grey_lanczos3_lut_lerp_zoom,tri3,tex8_grey,lanczos3,0.000000,0.000000,0.000000,0.000000,0.394001,0.131392,19.166667,0.092811,0.096237,0.392455,0.131219,0.092897,0.096330
tri3_tex8_grey_cubic_bspline_lut_lerp_zoom,tri3,tex8_grey,cubic_bspline,0.000000,0.000000,0.000000,0.000000,0.280654,0.136680,16.666667,0.120111,0.134705,0.279868,0.136494,0.120255,0.134524
tri3_tex8_grey_quintic_bspline_lut_lerp_zoom,tri3,tex8_grey,quintic_bspline,0.000000,0.000000,0.000000,0.000000,0.245935,0.145028,22.160665,0.133947,0.128886,0.245332,0.145238,0.133767,0.128720
tri3_tex8_rgb_linear_direct_zoom,tri3,tex8_rgb,linear,0.000000,0.000000,0.000000,0.000000,0.403405,0.250467,10.761155,0.137140,0.162613,0.402718,0.251096,0.137328,0.162349
tri3_tex8_rgb_cubic_catmull_rom_lut_lerp_zoom,tri3,tex8_rgb,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,0.688784,0.119758,13.123360,0.165828,0.156082,0.684072,0.119901,0.166103,0.155839
tri3_tex8_rgb_cubic_mitchell_netravali_lut_lerp_zoom,tri3,tex8_rgb,cubic_mitchell_netravali,0.000000,0.000000,0.000000,0.000000,0.416402,0.150716,14.127424,0.184713,0.187100,0.418144,0.150943,0.185055,0.186924
tri3_tex8_rgb_lanczos3_lut_lerp_zoom,tri3,tex8_rgb,lanczos3,0.000000,0.000000,0.000000,0.000000,0.466802,0.110391,13.513514,0.145061,0.143868,0.468991,0.110513,0.144851,0.143661
tri3_tex8_rgb_cubic_bspline_lut_lerp_zoom,tri3,tex8_rgb,cubic_bspline,0.000000,0.000000,0.000000,0.000000,0.273807,0.117645,23.076923,0.163624,0.151427,0.273059,0.117506,0.163357,0.151198
tri3_tex8_rgb_quintic_bspline_lut_lerp_zoom,tri3,tex8_rgb,quintic_bspline,0.000000,0.000000,0.000000,0.000000,0.242402,0.129763,17.595308,0.091664,0.090274,0.242991,0.129931,0.091580,0.090193
tri3_texfunc_grey_param_constant_zoom,tri3,texfunc_grey,constant,0.000000,0.000000,0.000000,0.000000,0.437883,0.197675,10.230179,0.181976,0.204078,0.439809,0.198067,0.181645,0.203662
tri3_texfunc_grey_uv_constant_zoom,tri3,texfunc_grey,constant,0.000000,0.000000,0.000000,0.000000,0.362335,0.304711,12.195122,0.231840,0.227437,0.361027,0.305643,0.232379,0.227956
