Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.120325,3.159151,0.000280,7.279214,7.392853,0.982932,506.465186,219.803951,216.425242
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.046143,3.271255,0.000250,7.228616,7.347065,1.000953,489.108920,221.342509,217.774036
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.060439,3.202343,0.000300,7.245789,7.353457,0.997429,499.634174,220.817912,217.584736
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.078554,3.345218,0.000301,7.404375,7.529295,0.992999,478.294688,216.088461,212.503295
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.046573,3.127470,0.000300,7.132875,7.252143,1.000847,511.595635,224.313478,220.624442
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.072432,3.208265,0.000261,7.235301,7.346574,0.994492,498.711921,221.138001,217.788591
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.649048,4.275492,0.000331,15.909101,16.041936,0.347668,374.225937,100.571365,99.738585
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.709965,4.231378,0.000291,15.942716,16.073457,0.345859,378.127409,100.359311,99.542992
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.685639,4.144281,0.000311,15.858053,15.989966,0.346579,386.074207,100.895110,100.062752
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.681200,4.180049,0.000350,15.849505,15.984856,0.346711,382.770633,100.949525,100.094740
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.723671,4.086760,0.000321,15.753112,15.892389,0.345455,391.508187,101.567233,100.677123
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.692131,4.137608,0.000331,15.804291,15.945851,0.346387,386.696855,101.238328,100.339580
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,4050.000000,1935.000000,1600000.000000,786712.000000,4.085287,5.262536,0.000250,9.349537,9.580319,0.991362,304.035925,171.131469,167.009053
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,4050.000000,1935.000000,1600000.000000,786712.000000,4.110746,7.668502,0.000281,11.759611,11.984251,0.985223,208.645704,136.058922,133.508552
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,4050.000000,1935.000000,1600000.000000,786712.000000,4.102230,7.575372,0.000280,11.683092,11.911261,0.987268,211.210750,136.950047,134.326668
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,4050.000000,1935.000000,1600000.000000,786712.000000,4.125876,9.018873,0.000281,13.167512,13.397713,0.981610,177.405758,121.511186,119.423367
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,4050.000000,1935.000000,1600000.000000,786712.000000,4.106477,7.559502,0.000220,11.680248,11.902604,0.986247,211.654154,136.983393,134.424366
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,4050.000000,1935.000000,1600000.000000,786712.000000,4.117881,9.100268,0.000260,13.215143,13.445445,0.983516,175.818998,121.073226,118.999408
tri3_tex8_rgb_linear_direct,tri3,tex8_rgb,linear,4050.000000,1935.000000,1600000.000000,786712.000000,11.682663,6.570926,0.000241,18.342589,18.596707,0.346668,243.496883,87.228689,86.036738
tri3_tex8_rgb_cubic_catmull_rom_lut_lerp,tri3,tex8_rgb,cubic_catmull_rom,4050.000000,1935.000000,1600000.000000,786712.000000,11.660540,9.901406,0.000340,21.534795,21.778411,0.347325,161.593212,74.298362,73.467252
tri3_tex8_rgb_cubic_mitchell_netravali_lut_lerp,tri3,tex8_rgb,cubic_mitchell_netravali,4050.000000,1935.000000,1600000.000000,786712.000000,11.677273,9.886717,0.000331,21.537718,21.780815,0.346828,161.833296,74.288279,73.459143
tri3_tex8_rgb_lanczos3_lut_lerp,tri3,tex8_rgb,lanczos3,4050.000000,1935.000000,1600000.000000,786712.000000,11.697350,13.561497,0.000310,25.168725,25.434785,0.346232,117.981075,63.570960,62.905977
tri3_tex8_rgb_cubic_bspline_lut_lerp,tri3,tex8_rgb,cubic_bspline,4050.000000,1935.000000,1600000.000000,786712.000000,11.657636,9.809679,0.000271,21.439610,21.721100,0.347412,163.104216,74.628223,73.661095
tri3_tex8_rgb_quintic_bspline_lut_lerp,tri3,tex8_rgb,quintic_bspline,4050.000000,1935.000000,1600000.000000,786712.000000,11.701828,13.617184,0.000331,25.283204,25.523515,0.346100,117.498596,63.283119,62.687291
tri3_texfunc_grey_param_constant,tri3,texfunc_grey,constant,4050.000000,1935.000000,1600000.000000,786712.000000,4.055210,3.411174,0.000281,7.455804,7.568390,0.998715,469.046727,214.597916,211.405596
tri3_texfunc_grey_uv_constant,tri3,texfunc_grey,constant,4050.000000,1935.000000,1600000.000000,786712.000000,4.113090,3.553888,0.000241,7.709460,7.935223,0.984661,450.211149,207.537233,201.632645
tri3_texfunc_grey_param_sinusoidal,tri3,texfunc_grey,sinusoidal,4050.000000,1935.000000,1600000.000000,786712.000000,4.066561,6.996011,0.000250,11.052593,11.162204,0.995928,228.701756,144.762410,143.340867
tri3_texfunc_grey_uv_sinusoidal,tri3,texfunc_grey,sinusoidal,4050.000000,1935.000000,1600000.000000,786712.000000,4.107390,6.511542,0.000250,10.606027,10.833603,0.986028,245.717527,150.857621,147.688631
tri3_texfunc_rgb_param_constant,tri3,texfunc_rgb,constant,4050.000000,1935.000000,1600000.000000,786712.000000,11.657535,5.051742,0.000291,16.684950,16.810860,0.347415,316.722430,95.894803,95.176570
tri3_texfunc_rgb_uv_constant,tri3,texfunc_rgb,constant,4050.000000,1935.000000,1600000.000000,786712.000000,11.675038,5.097940,0.000251,16.743500,16.989844,0.346894,313.852262,95.559471,94.173908
tri3_texfunc_rgb_param_sinusoidal,tri3,texfunc_rgb,sinusoidal,4050.000000,1935.000000,1600000.000000,786712.000000,11.615303,11.266354,0.000191,22.848774,23.026124,0.348678,142.015775,70.025639,69.486293
tri3_texfunc_rgb_uv_sinusoidal,tri3,texfunc_rgb,sinusoidal,4050.000000,1935.000000,1600000.000000,786712.000000,11.617607,9.796855,0.000211,21.475709,21.743775,0.348609,163.317718,74.502779,73.584279
tri6_nodal_grey,tri6,nodal_grey,nodal,6075.000000,2970.000000,1600000.000000,1182647.000000,4.894219,15.976250,0.000290,20.805574,21.014715,1.241260,100.148658,76.902469,76.137126
tri6_nodal_grey,tri6,nodal_grey,nodal,6075.000000,2970.000000,1600000.000000,1182647.000000,4.886113,15.911355,0.000281,20.866131,21.127812,1.243320,100.557118,76.679285,75.729564
tri6_nodal_grey,tri6,nodal_grey,nodal,6075.000000,2970.000000,1600000.000000,1182647.000000,4.871365,15.927807,0.000280,20.745248,20.950392,1.247084,100.453251,77.126097,76.370886
tri6_nodal_grey,tri6,nodal_grey,nodal,6075.000000,2970.000000,1600000.000000,1182647.000000,4.919648,15.899001,0.000300,20.862464,21.075622,1.234844,100.635254,76.692763,75.917095
tri6_nodal_grey,tri6,nodal_grey,nodal,6075.000000,2970.000000,1600000.000000,1182647.000000,4.920350,16.083485,0.000271,20.960502,21.223405,1.234668,99.480927,76.334050,75.388469
tri6_nodal_grey,tri6,nodal_grey,nodal,6075.000000,2970.000000,1600000.000000,1182647.000000,4.918184,15.944077,0.000290,20.891779,21.210281,1.235212,100.350745,76.585149,75.435116
tri6_nodal_rgb,tri6,nodal_rgb,nodal,6075.000000,2970.000000,1600000.000000,1182647.000000,12.692320,17.123130,0.000210,29.924256,30.189296,0.478636,93.440860,53.468330,52.998917
tri6_nodal_rgb,tri6,nodal_rgb,nodal,6075.000000,2970.000000,1600000.000000,1182647.000000,12.666209,17.011275,0.000301,29.675692,29.934748,0.479623,94.055266,53.916182,53.449590
tri6_nodal_rgb,tri6,nodal_rgb,nodal,6075.000000,2970.000000,1600000.000000,1182647.000000,12.661450,16.991216,0.000221,29.636106,29.887777,0.479803,94.166303,53.988199,53.533590
tri6_nodal_rgb,tri6,nodal_rgb,nodal,6075.000000,2970.000000,1600000.000000,1182647.000000,12.698802,17.076711,0.000240,29.797334,30.070298,0.478392,93.694857,53.696079,53.208651
tri6_nodal_rgb,tri6,nodal_rgb,nodal,6075.000000,2970.000000,1600000.000000,1182647.000000,12.710034,17.066050,0.000210,29.797134,30.052403,0.477969,93.753388,53.696439,53.240335
tri6_nodal_rgb,tri6,nodal_rgb,nodal,6075.000000,2970.000000,1600000.000000,1182647.000000,12.671120,17.125033,0.000251,29.889972,30.165630,0.479437,93.430477,53.529659,53.040497
tri6_tex8_grey_linear_direct,tri6,tex8_grey,linear,6075.000000,2970.000000,1600000.000000,1182647.000000,4.951239,18.094924,0.000271,23.036654,23.602690,1.226966,88.422587,69.454531,67.788883
tri6_tex8_grey_cubic_catmull_rom_lut_lerp,tri6,tex8_grey,cubic_catmull_rom,6075.000000,2970.000000,1600000.000000,1182647.000000,4.952261,21.411146,0.000370,26.345822,26.907149,1.226712,74.727434,60.730692,59.463751
tri6_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri6,tex8_grey,cubic_mitchell_netravali,6075.000000,2970.000000,1600000.000000,1182647.000000,4.979302,21.691023,0.000300,26.639567,27.202746,1.220051,73.763234,60.061036,58.817591
tri6_tex8_grey_lanczos3_lut_lerp,tri6,tex8_grey,lanczos3,6075.000000,2970.000000,1600000.000000,1182647.000000,4.962531,23.776313,0.000390,28.737451,29.314628,1.224174,67.293865,55.676476,54.580259
