Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,3.920672,3.050211,0.000150,7.053683,7.162891,0.880825,346.719374,174.323879,171.796806
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,3.897778,3.033389,0.000140,7.064431,7.175926,0.948983,449.368651,204.373621,200.907398
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,3.936382,3.014032,0.000150,7.053172,7.160917,0.849810,435.212736,204.007316,201.042203
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,3.941992,2.962093,0.000170,7.006882,7.115911,0.926979,334.025044,174.684446,171.992023
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,3.959096,3.003051,0.000150,6.980291,7.085484,0.954897,445.306112,207.958818,204.660425
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,3.973884,2.994735,0.000110,7.031560,7.142011,0.956071,310.627016,175.329054,172.707974
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.353160,3.918197,0.000140,15.271678,15.407177,0.332704,239.437478,87.843594,87.174980
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.488209,3.880114,0.000140,15.640765,15.768621,0.328881,360.528932,97.438565,96.378819
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.516634,3.941401,0.000141,15.566163,15.703736,0.316556,358.165468,93.253098,92.499804
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.544998,3.941171,0.000140,15.570691,15.707274,0.311413,359.568581,93.535324,92.832167
