Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.597960,4.614683,0.003547,9.178318,9.313328,1.032986,524.553875,226.831855,223.373495
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.267727,3.560551,0.000521,7.828799,7.963868,1.039054,527.462848,226.486747,222.967740
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.765773,3.676363,0.000771,7.842856,7.958528,1.028864,530.850369,226.848289,223.435071
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.369032,4.790060,0.000611,9.159373,9.302757,1.027399,540.158597,228.346931,224.848231
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.241297,3.593034,0.000491,7.693831,7.817828,1.022961,532.791484,229.216805,225.813791
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.236087,5.150872,0.000942,9.125698,9.264193,1.019154,534.270979,227.545523,224.026538
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,12.172983,6.682329,0.000501,18.214191,18.353890,0.356729,408.351086,104.769103,103.847707
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,12.314475,4.437924,0.001122,16.420603,16.601158,0.352535,412.359018,102.296787,101.467338
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,12.793955,4.467209,0.000682,17.157607,17.297334,0.351665,405.947022,102.787052,101.886583
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,13.005250,4.449777,0.000521,17.105837,17.235405,0.350801,405.970713,102.757161,101.863633
