Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.013460,3.107682,0.000280,7.121422,7.232075,1.009104,514.853193,224.674229,221.236644
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.085537,3.111700,0.000281,7.197518,7.304864,0.991302,514.188386,222.298854,219.032141
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.088804,3.182315,0.000661,7.271780,7.389366,0.990510,502.778638,220.028659,216.527372
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.083072,3.062806,0.000541,7.146419,7.254517,0.991900,522.396783,223.888356,220.552244
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.046573,3.159151,0.000190,7.205914,7.318120,1.000847,506.465186,222.039841,218.635387
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,3.981508,3.049791,0.000261,7.031560,7.142011,1.017203,524.626114,227.545523,224.026538
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.568503,4.342200,0.000431,15.911134,16.044901,0.350089,368.476809,100.558515,99.720154
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.711198,4.231378,0.000140,15.942716,16.073457,0.345823,378.127409,100.359311,99.542992
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.678314,4.010615,0.000431,15.689360,15.821553,0.346797,398.941309,101.979941,101.127873
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.714142,3.951331,0.000191,15.665664,15.806834,0.345736,404.926846,102.134196,101.222041
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,12.045068,4.528578,0.000471,16.574117,16.711860,0.336237,353.311790,96.536063,95.740390
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.544739,3.971479,0.000381,15.516599,15.649663,0.350809,402.872582,103.115380,102.238623
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,4050.000000,1935.000000,1600000.000000,786712.000000,4.091079,5.245884,0.000140,9.337103,9.570400,0.989959,305.001026,171.359361,167.182145
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,4050.000000,1935.000000,1600000.000000,786712.000000,4.201701,7.981301,0.000350,12.183352,12.416410,0.963895,200.468570,131.326748,128.861724
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,4050.000000,1935.000000,1600000.000000,786712.000000,4.077151,7.569021,0.000291,11.646463,11.871975,0.993341,211.387972,137.380765,134.771173
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,4050.000000,1935.000000,1600000.000000,786712.000000,4.100677,8.798359,0.000170,12.899206,13.148564,0.987642,181.852093,124.038642,121.686292
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,4050.000000,1935.000000,1600000.000000,786712.000000,4.102150,7.694031,0.000140,11.796321,12.028556,0.987287,207.953412,135.635509,133.016798
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,4050.000000,1935.000000,1600000.000000,786712.000000,4.180409,9.430192,0.000361,13.610962,13.855831,0.968805,169.667807,117.552308,115.474850
tri3_tex8_rgb_linear_direct,tri3,tex8_rgb,linear,4050.000000,1935.000000,1600000.000000,786712.000000,11.717569,6.535398,0.000141,18.253108,18.495553,0.345635,244.820591,87.656305,86.507281
tri3_tex8_rgb_cubic_catmull_rom_lut_lerp,tri3,tex8_rgb,cubic_catmull_rom,4050.000000,1935.000000,1600000.000000,786712.000000,11.729573,10.033850,0.000391,21.763814,22.005988,0.345281,159.460227,73.516526,72.707483
tri3_tex8_rgb_cubic_mitchell_netravali_lut_lerp,tri3,tex8_rgb,cubic_mitchell_netravali,4050.000000,1935.000000,1600000.000000,786712.000000,11.718471,12.243819,0.000381,23.962671,24.204294,0.345608,130.678181,66.770520,66.103973
tri3_tex8_rgb_lanczos3_lut_lerp,tri3,tex8_rgb,lanczos3,4050.000000,1935.000000,1600000.000000,786712.000000,12.180377,13.648554,0.000210,25.829141,26.079181,0.332502,117.228536,61.945537,61.351620
