Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.106865,0.094512,0.000071,0.157792,0.160778,0.025606,15.619144,4.870278,4.811402
tri3_nodal_grey,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.061328,0.095924,0.000090,0.068784,0.071457,0.015405,13.933707,2.086335,2.138856
tri3_nodal_grey,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.069443,0.071618,0.000071,0.073813,0.080685,0.017355,10.929513,2.226792,2.413911
tri3_nodal_grey,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.056820,0.214191,0.000050,0.239029,0.252595,0.013644,30.531539,7.208502,7.376595
tri3_nodal_grey,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.050426,0.074323,0.000081,0.051902,0.052781,0.012629,12.453813,1.644169,1.617474
tri3_nodal_grey,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.076536,0.160408,0.000091,0.191809,0.192500,0.019048,26.247092,6.022050,5.860200
tri3_nodal_rgb,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.086407,0.087848,0.000079,0.149697,0.144798,0.002598,7.850476,0.955317,0.908462
tri3_nodal_rgb,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.073410,0.111022,0.000090,0.138175,0.134307,0.002155,9.667571,0.862337,0.824871
tri3_nodal_rgb,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.103920,0.132835,0.000111,0.153856,0.151341,0.003110,11.990362,0.973913,0.956118
tri3_nodal_rgb,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.032942,0.061819,0.000091,0.106592,0.107446,0.000975,5.578320,0.683508,0.668318
tri3_nodal_rgb,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.099601,0.092718,0.000060,0.100341,0.103739,0.002960,9.088501,0.651090,0.661497
tri3_nodal_rgb,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.071618,0.115712,0.000050,0.159676,0.145069,0.002131,10.520127,1.012614,0.904620
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,0.000000,0.000000,0.000000,0.000000,0.021802,0.053042,0.000089,0.050958,0.052912,0.005319,3.037815,0.927666,0.927512
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,0.045276,0.050156,0.000069,0.152203,0.147112,0.010862,1.355784,1.784083,1.659245
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,0.000000,0.000000,0.000000,0.000000,0.019447,0.110893,0.000060,0.074913,0.084552,0.004703,3.047227,0.883803,0.960334
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,0.000000,0.000000,0.000000,0.000000,0.032362,0.183352,0.000070,0.214952,0.213550,0.007760,3.571469,2.016518,1.934356
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,0.000000,0.000000,0.000000,0.000000,0.021882,0.081767,0.000050,0.083780,0.087798,0.005278,2.264850,0.975556,0.998932
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,0.000000,0.000000,0.000000,0.000000,0.025350,0.193381,0.000079,0.204542,0.203752,0.006092,3.817277,1.845391,1.810961
tri3_tex8_rgb_linear_direct,tri3,tex8_rgb,linear,0.000000,0.000000,0.000000,0.000000,0.063724,0.191077,0.000080,0.279377,0.289997,0.001901,6.880602,1.321039,1.362910
tri3_tex8_rgb_cubic_catmull_rom_lut_lerp,tri3,tex8_rgb,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,0.067639,0.158583,0.000090,0.264619,0.266891,0.002003,2.610013,0.924139,0.889430
tri3_tex8_rgb_cubic_mitchell_netravali_lut_lerp,tri3,tex8_rgb,cubic_mitchell_netravali,0.000000,0.000000,0.000000,0.000000,0.040837,0.101074,0.000031,0.125862,0.121132,0.001209,1.671545,0.431603,0.406277
tri3_tex8_rgb_lanczos3_lut_lerp,tri3,tex8_rgb,lanczos3,0.000000,0.000000,0.000000,0.000000,0.050555,0.208300,0.000091,0.183544,0.197949,0.001503,1.840418,0.460238,0.493413
tri3_tex8_rgb_cubic_bspline_lut_lerp,tri3,tex8_rgb,cubic_bspline,0.000000,0.000000,0.000000,0.000000,0.044053,0.174975,0.000100,0.184163,0.174566,0.001308,2.962121,0.646599,0.587273
tri3_tex8_rgb_quintic_bspline_lut_lerp,tri3,tex8_rgb,quintic_bspline,0.000000,0.000000,0.000000,0.000000,0.114568,0.232025,0.000080,0.208659,0.202788,0.003422,2.000040,0.526613,0.502048
tri3_texfunc_grey_param_constant,tri3,texfunc_grey,constant,0.000000,0.000000,0.000000,0.000000,0.022112,0.072950,0.000090,0.068371,0.071918,0.005416,10.250049,1.986113,1.989955
tri3_texfunc_grey_uv_constant,tri3,texfunc_grey,constant,0.000000,0.000000,0.000000,0.000000,0.026830,0.175657,0.000071,0.147282,0.169736,0.006465,21.430077,3.890480,4.222639
tri3_texfunc_grey_param_sinusoidal,tri3,texfunc_grey,sinusoidal,0.000000,0.000000,0.000000,0.000000,0.039325,0.098249,0.000059,0.092637,0.089982,0.009725,3.167310,1.223577,1.164906
tri3_texfunc_grey_uv_sinusoidal,tri3,texfunc_grey,sinusoidal,0.000000,0.000000,0.000000,0.000000,0.020701,0.169015,0.000080,0.172483,0.158213,0.004995,6.300508,2.493915,2.188797
tri3_texfunc_rgb_param_constant,tri3,texfunc_rgb,constant,0.000000,0.000000,0.000000,0.000000,0.060548,0.054796,0.000100,0.054674,0.056670,0.001814,3.473146,0.315266,0.319766
tri3_texfunc_rgb_uv_constant,tri3,texfunc_rgb,constant,0.000000,0.000000,0.000000,0.000000,0.072699,0.114871,0.000071,0.148116,0.187260,0.002147,6.916139,0.849785,1.026658
tri3_texfunc_rgb_param_sinusoidal,tri3,texfunc_rgb,sinusoidal,0.000000,0.000000,0.000000,0.000000,0.087599,0.222376,0.000030,0.197669,0.249639,0.002610,2.748859,0.611092,0.761596
tri3_texfunc_rgb_uv_sinusoidal,tri3,texfunc_rgb,sinusoidal,0.000000,0.000000,0.000000,0.000000,0.062489,0.158414,0.000051,0.172993,0.182962,0.001885,2.684232,0.595346,0.624426
tri6_nodal_grey,tri6,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.043724,0.317700,0.000080,0.259197,0.258816,0.011062,2.031940,0.970141,0.949393
tri6_nodal_grey,tri6,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.054123,0.165227,0.000079,0.264337,0.250139,0.013926,1.055164,0.959239,0.907329
tri6_nodal_grey,tri6,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.059995,0.236944,0.000061,0.279696,0.275228,0.015550,1.472450,1.049905,0.990285
tri6_nodal_grey,tri6,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.048573,0.261281,0.000059,0.280779,0.284295,0.012073,1.644152,1.018468,1.027971
tri6_nodal_grey,tri6,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.103129,0.380740,0.000080,0.487715,0.510771,0.026432,2.412086,1.818475,1.792215
tri6_nodal_grey,tri6,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.072557,0.218380,0.000040,0.269608,0.322167,0.018496,1.355895,0.975738,1.128655
tri6_nodal_rgb,tri6,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.093561,0.368767,0.000010,0.519165,0.527031,0.003554,2.032850,0.944016,0.941670
tri6_nodal_rgb,tri6,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.109730,0.357516,0.000050,0.479681,0.501021,0.004191,1.936016,0.885825,0.909819
tri6_nodal_rgb,tri6,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.054985,0.233358,0.000041,0.266524,0.260299,0.002093,1.275762,0.489934,0.470332
tri6_nodal_rgb,tri6,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.092959,0.234831,0.000041,0.374799,0.361483,0.003528,1.306413,0.667014,0.632037
tri6_nodal_rgb,tri6,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.070756,0.309574,0.000049,0.480744,0.475021,0.002676,1.732083,0.880540,0.855055
tri6_nodal_rgb,tri6,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.052351,0.263785,0.000060,0.380800,0.399967,0.001989,1.461669,0.690771,0.712715
tri6_tex8_grey_linear_direct,tri6,tex8_grey,linear,0.000000,0.000000,0.000000,0.000000,0.026041,0.282702,0.000080,0.286329,0.283483,0.006487,1.381129,0.874135,0.824084
tri6_tex8_grey_cubic_catmull_rom_lut_lerp,tri6,tex8_grey,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,0.020559,0.279306,0.000090,0.269566,0.271290,0.005114,0.987695,0.627810,0.605647
