0.0000000000,0.0010884870,-0.0028188622,-0.0019793743,-0.0011293354,-0.0009043119,0.0006681615,-0.0009974250,0.0017207961,0.0010551157,0.0007595551,-0.0014348881,0.0007415703,0.0015300023,-0.0023706460,0.0011226532,-0.0023346551,-0.0007983517,0.0009113315,0.0020518773,-0.0002476648,-0.0000570610,0.0001538128,0.0017025678,0.0029405362,0.0008130184,0.0025019615,0.0018091732,0.0006286185,0.0026180685,0.0009815690,0.0014540266,-0.0012850616,-0.0024912730,-0.0006287602,0.0007493756,-0.0023743276,-0.0020628655,0.0002923704,-0.0015546397,0.0011803415,-0.0025335637,0.0007467853,0.0018454071,-0.0007044598,-0.0025323048,-0.0000292560,-0.0012981363,0.0036092404,-0.0020584182,0.0033954208,0.0006427541,0.0023637427,0.0003445270,-0.0026193834,0.0023104828,-0.0013229324,-0.0015357789,-0.0022105972,-0.0005132364,-0.0021874661,0.0030470739,-0.0014080484,-0.0012342917,0.0009520579,0.0010258548,-0.0000046644,0.0003927476,-0.0015256901,0.0001478633,0.0012803484,0.0022310418,0.0025036754,-0.0010950343,0.0005357833,0.0023420479,0.0020114337,0.0023004125,-0.0001211147,-0.0011117762,-0.0004707730,-0.0023877396,0.0016812521,0.0036232694,-0.0024664230,0.0016043356,-0.0024818876,0.0020977757,-0.0016505611,0.0021707052,-0.0011372287,-0.0000433185,-0.0009055613,-0.0020611288,0.0020804489,-0.0024411507,-0.0018755950,0.0005010309,0.0006026379,-0.0022122063
0.0000000000,0.0007612543,-0.0008830832,-0.0016523410,-0.0008061316,-0.0028400909,0.0032760675,-0.0023035664,-0.0015346113,0.0026830673,0.0030320875,-0.0004559793,-0.0024742474,-0.0014013571,-0.0013893468,0.0008003919,0.0005944713,0.0008199148,0.0009113315,0.0017250932,0.0004018232,-0.0016909822,0.0017790308,0.0023560366,0.0009997012,-0.0008171710,0.0015355705,0.0001812215,-0.0006594449,-0.0003132909,-0.0009676031,-0.0011360183,-0.0006370643,0.0007522407,-0.0012767575,0.0010758111,-0.0010791224,0.0002207927,-0.0016568017,-0.0022026371,0.0008531089,-0.0012327948,0.0033546913,0.0018454071,-0.0029613772,-0.0012261634,0.0019279667,-0.0003169866,0.0006921623,-0.0017324308,0.0004662944,-0.0006554306,-0.0002453555,0.0019784482,-0.0009891940,-0.0002974233,-0.0003429781,0.0016800388,0.0003973088,-0.0031211424,0.0003823854,0.0007675900,-0.0001033006,0.0016542935,0.0028928928,-0.0005961345,0.0019254689,-0.0022068181,0.0017123770,0.0001478633,0.0006259829,0.0015767759,0.0012156120,0.0015001663,-0.0004431255,0.0013644829,0.0000622616,0.0016485370,-0.0033527490,0.0011510361,0.0024619265,-0.0014064404,0.0020084349,0.0004074516,0.0007577941,0.0003162722,0.0007616261,-0.0001785792,-0.0019753546,0.0015243960,0.0017673723,-0.0032591362,0.0013739226,-0.0017379250,-0.0001698863,-0.0011429660,0.0004063236,-0.0020941697,-0.0003749271,-0.0015627183
0.0000000000,0.0005694043,-0.0009515853,-0.0016841704,-0.0008729591,-0.0029553463,0.0031405808,-0.0025314663,-0.0017245858,0.0025985123,0.0029197575,-0.0004791304,-0.0026720258,-0.0015583832,-0.0015961982,0.0007921936,0.0002351044,0.0007700356,0.0007896367,0.0017210851,0.0003512858,-0.0017546430,0.0017315375,0.0022236197,0.0008997304,-0.0008858060,0.0014115032,0.0001215366,-0.0007740739,-0.0005779399,-0.0010602992,-0.0013241668,-0.0007578497,0.0004474101,-0.0014477361,0.0009501116,-0.0012140863,0.0000849905,-0.0019379628,-0.0022110980,0.0008036275,-0.0014025708,0.0031480972,0.0017521990,-0.0032845410,-0.0014173443,0.0018460014,-0.0004258123,0.0003541636,-0.0018852900,0.0003012441,-0.0006974234,-0.0003993334,0.0017449154,-0.0010578290,-0.0004199441,-0.0004249433,0.0014837615,0.0001907147,-0.0032428373,0.0001315602,0.0006706362,-0.0002778213,0.0013971745,0.0028231637,-0.0008178641,0.0018569669,-0.0023692580,0.0015244882,0.0000261685,0.0006164620,0.0015618113,0.0011441985,0.0012640008,-0.0004749873,0.0013047979,-0.0000416560,0.0015764349,-0.0035594607,0.0009394671,0.0022992577,-0.0014710966,0.0019384369,0.0002002213,0.0003689300,0.0002858114,0.0005664731,-0.0004038157,-0.0020095706,0.0014554542,0.0013785082,-0.0035475870,0.0011106156,-0.0018662572,-0.0002872599,-0.0012112288,0.0001812277,-0.0022646849,-0.0004664347,-0.0015760926
0.0000000000,0.0008966369,-0.0028873643,-0.0020112037,-0.0011961630,-0.0010195673,0.0005326748,-0.0012253249,0.0015308217,0.0009705606,0.0006472250,-0.0014580392,0.0005437920,0.0013729762,-0.0025774974,0.0011144548,-0.0026940220,-0.0008482309,0.0007896367,0.0020478692,-0.0002982022,-0.0001207217,0.0001063195,0.0015701509,0.0028405654,0.0007443834,0.0023778942,0.0017494883,0.0005139895,0.0023534196,0.0008888729,0.0012658781,-0.0014058470,-0.0027961035,-0.0007997388,0.0006236761,-0.0025092914,-0.0021986677,0.0000112093,-0.0015631006,0.0011308601,-0.0027033397,0.0005401912,0.0017521990,-0.0010276235,-0.0027234857,-0.0001112213,-0.0014069620,0.0032712417,-0.0022112774,0.0032303706,0.0006007614,0.0022097648,0.0001109941,-0.0026880184,0.0021879619,-0.0014048977,-0.0017320563,-0.0024171913,-0.0006349312,-0.0024382913,0.0029501202,-0.0015825692,-0.0014914106,0.0008823287,0.0008041252,-0.0000731664,0.0002303078,-0.0017135789,0.0000261685,0.0012708275,0.0022160772,0.0024322620,-0.0013311998,0.0005039215,0.0022823630,0.0019075161,0.0022283104,-0.0003278264,-0.0013233451,-0.0006334418,-0.0024523958,0.0016112541,0.0034160391,-0.0028552871,0.0015738748,-0.0026770405,0.0018725392,-0.0016847771,0.0021017635,-0.0015260929,-0.0003317693,-0.0011688683,-0.0021894610,0.0019630752,-0.0025094136,-0.0021006909,0.0003305157,0.0005111303,-0.0022255806
0.0000000000,0.0013055957,-0.0027984147,-0.0020658296,-0.0010020409,-0.0007946537,0.0006094192,-0.0012185337,0.0017245858,0.0011514877,0.0008302425,-0.0013958696,0.0007970258,0.0015583832,-0.0021538018,0.0010828064,-0.0021101044,-0.0007700356,0.0010853633,0.0020289149,-0.0003512858,-0.0001203570,0.0001434625,0.0015263803,0.0028502696,0.0008858060,0.0023384968,0.0017534634,0.0007740739,0.0024529399,0.0010602992,0.0013241668,-0.0011171503,-0.0023224101,-0.0004272639,0.0009248884,-0.0025359137,-0.0019599905,0.0000629628,-0.0015389020,0.0010713725,-0.0023474292,0.0006019028,0.0019978010,-0.0004654590,-0.0023326557,0.0000289986,-0.0014491877,0.0033958364,-0.0018647100,0.0034487559,0.0006974234,0.0022743334,0.0001300846,-0.0026921710,0.0022949441,-0.0014500567,-0.0014837615,-0.0020657147,-0.0005071627,-0.0020065602,0.0030793638,-0.0015971787,-0.0013971745,0.0009268363,0.0008178641,0.0000180331,0.0004942580,-0.0015244882,-0.0000261685,0.0012585380,0.0021881887,0.0026058015,-0.0012640008,0.0004749873,0.0024452021,0.0019166560,0.0021735651,-0.0001905393,-0.0009394671,-0.0004242577,-0.0022789034,0.0018115631,0.0035497787,-0.0022439300,0.0015891886,-0.0024414731,0.0022788157,-0.0017404294,0.0022945458,-0.0013785082,-0.0002024130,-0.0011106156,-0.0018837428,0.0021622599,-0.0025387712,-0.0020562277,0.0003896849,0.0004664347,-0.0021739074
0.0000000000,0.0009783631,-0.0008626357,-0.0017387963,-0.0006788370,-0.0027304327,0.0032173252,-0.0025246751,-0.0015308217,0.0027794394,0.0031027750,-0.0004169608,-0.0024187920,-0.0013729762,-0.0011725026,0.0007605452,0.0008190220,0.0008482309,0.0010853633,0.0017021308,0.0002982022,-0.0017542783,0.0017686805,0.0021798491,0.0009094346,-0.0007443834,0.0013721058,0.0001255117,-0.0005139895,-0.0004784196,-0.0008888729,-0.0012658781,-0.0004691530,0.0009211035,-0.0010752612,0.0012513239,-0.0012407086,0.0003236677,-0.0018862093,-0.0021868994,0.0007441399,-0.0010466603,0.0032098088,0.0019978010,-0.0027223765,-0.0010265143,0.0019862213,-0.0004680380,0.0004787583,-0.0015387226,0.0005196294,-0.0006007614,-0.0003347648,0.0017640059,-0.0010619816,-0.0003129619,-0.0004701023,0.0017320563,0.0005421913,-0.0031150688,0.0005632913,0.0007998798,-0.0002924308,0.0014914106,0.0028676713,-0.0008041252,0.0019481664,-0.0021053078,0.0017135789,-0.0000261685,0.0006041725,0.0015339228,0.0013177380,0.0013311998,-0.0005039215,0.0014676370,-0.0000325161,0.0015216896,-0.0034221736,0.0013233451,0.0025084418,-0.0012976042,0.0021387459,0.0003339609,0.0009802871,0.0003011252,0.0008020405,0.0000024608,-0.0020652229,0.0016482365,0.0015260929,-0.0034182307,0.0011688683,-0.0015605390,-0.0000880752,-0.0012405864,0.0002256909,-0.0022055157,-0.0005111303,-0.0015244194
0.0000000000,0.0007865130,-0.0009311378,-0.0017706257,-0.0007456646,-0.0028456881,0.0030818385,-0.0027525750,-0.0017207961,0.0026948843,0.0029904449,-0.0004401119,-0.0026165703,-0.0015300023,-0.0013793540,0.0007523468,0.0004596551,0.0007983517,0.0009636685,0.0016981227,0.0002476648,-0.0018179390,0.0017211872,0.0020474322,0.0008094638,-0.0008130184,0.0012480385,0.0000658268,-0.0006286185,-0.0007430685,-0.0009815690,-0.0014540266,-0.0005899384,0.0006162730,-0.0012462398,0.0011256244,-0.0013756724,0.0001878655,-0.0021673704,-0.0021953603,0.0006946585,-0.0012164363,0.0030032147,0.0019045929,-0.0030455402,-0.0012176952,0.0019042560,-0.0005768637,0.0001407596,-0.0016915818,0.0003545792,-0.0006427541,-0.0004887427,0.0015304730,-0.0011306166,-0.0004354828,-0.0005520676,0.0015357789,0.0003355972,-0.0032367636,0.0003124661,0.0007029261,-0.0004669516,0.0012342917,0.0027979421,-0.0010258548,0.0018796644,-0.0022677476,0.0015256901,-0.0001478633,0.0005946516,0.0015189582,0.0012463246,0.0010950343,-0.0005357833,0.0014079521,-0.0001364337,0.0014495875,-0.0036288853,0.0011117762,0.0023457730,-0.0013622604,0.0020687479,0.0001267306,0.0005914230,0.0002706644,0.0006068876,-0.0002227757,-0.0020994389,0.0015792948,0.0011372287,-0.0037066815,0.0009055613,-0.0016888712,-0.0002054489,-0.0013088493,0.0000005950,-0.0023760309,-0.0006026379,-0.0015377937
0.0000000000,0.0011137457,-0.0028669168,-0.0020976590,-0.0010688684,-0.0009099091,0.0004739325,-0.0014464336,0.0015346113,0.0010669327,0.0007179125,-0.0014190207,0.0005992474,0.0014013571,-0.0023606532,0.0010746081,-0.0024694713,-0.0008199148,0.0009636685,0.0020249068,-0.0004018232,-0.0001840178,0.0000959692,0.0013939634,0.0027502988,0.0008171710,0.0022144295,0.0016937785,0.0006594449,0.0021882909,0.0009676031,0.0011360183,-0.0012379357,-0.0026272407,-0.0005982425,0.0007991889,-0.0026708776,-0.0020957927,-0.0002181983,-0.0015473629,0.0010218911,-0.0025172052,0.0003953087,0.0019045929,-0.0007886228,-0.0025238366,-0.0000529667,-0.0015580134,0.0030578377,-0.0020175692,0.0032837056,0.0006554306,0.0021203555,-0.0001034482,-0.0027608060,0.0021724233,-0.0015320219,-0.0016800388,-0.0022723088,-0.0006288576,-0.0022573854,0.0029824100,-0.0017716994,-0.0016542935,0.0008571072,0.0005961345,-0.0000504689,0.0003318181,-0.0017123770,-0.0001478633,0.0012490171,0.0021732241,0.0025343880,-0.0015001663,0.0004431255,0.0023855171,0.0018127384,0.0021014630,-0.0003972510,-0.0011510361,-0.0005869265,-0.0023435596,0.0017415651,0.0033425484,-0.0026327941,0.0015587278,-0.0026366261,0.0020535792,-0.0017746454,0.0022256040,-0.0017673723,-0.0004908638,-0.0013739226,-0.0020120750,0.0020448863,-0.0026070340,-0.0022813236,0.0002191697,0.0003749271,-0.0021872817
0.0000000000,0.0011419794,-0.0018305252,-0.0019023129,-0.0008404390,-0.0017625432,0.0019133722,-0.0018716044,0.0000968821,0.0019654635,0.0019665088,-0.0009064152,-0.0008108831,0.0000927035,-0.0016631522,0.0009216758,-0.0006455412,0.0000390976,0.0010853633,0.0018655229,-0.0000265418,-0.0009373177,0.0009560715,0.0018531147,0.0018798521,0.0000707113,0.0018553013,0.0009394876,0.0001300422,0.0009872601,0.0000857131,0.0000291443,-0.0007931517,-0.0007006533,-0.0007512626,0.0010881062,-0.0018883111,-0.0008181614,-0.0009116232,-0.0018629007,0.0009077562,-0.0016970448,0.0019058558,0.0019978010,-0.0015939178,-0.0016795850,0.0010076099,-0.0009586129,0.0019372974,-0.0017017163,0.0019841926,0.0000483310,0.0009697843,0.0009470452,-0.0018770763,0.0009909911,-0.0009600795,0.0001241474,-0.0007617617,-0.0018111158,-0.0007216345,0.0019396218,-0.0009448047,0.0000471181,0.0018972538,0.0000068694,0.0009830998,-0.0008055249,0.0000945453,-0.0000261685,0.0009313552,0.0018610558,0.0019617698,0.0000335995,-0.0000144671,0.0019564195,0.0009420699,0.0018476273,-0.0018063564,0.0001919390,0.0010420921,-0.0017882538,0.0019751545,0.0019418698,-0.0006318214,0.0009451569,-0.0008197163,0.0011406383,-0.0019028261,0.0019713912,0.0000737924,-0.0018103218,0.0000291263,-0.0017221409,0.0010370923,-0.0018896788,-0.0009152684,-0.0009079154,-0.0000223478,-0.0018491634
0.0000000000,0.0008824381,-0.0008968868,-0.0017547110,-0.0007122508,-0.0027880604,0.0031495818,-0.0026386251,-0.0016258089,0.0027371618,0.0030466100,-0.0004285363,-0.0025176812,-0.0014514893,-0.0012759283,0.0007564460,0.0006393386,0.0008232913,0.0010245159,0.0017001267,0.0002729335,-0.0017861087,0.0017449339,0.0021136406,0.0008594492,-0.0007787009,0.0013100721,0.0000956693,-0.0005713040,-0.0006107441,-0.0009352210,-0.0013599523,-0.0005295457,0.0007686882,-0.0011607505,0.0011884741,-0.0013081905,0.0002557666,-0.0020267899,-0.0021911298,0.0007193992,-0.0011315483,0.0031065117,0.0019511970,-0.0028839583,-0.0011221048,0.0019452386,-0.0005224509,0.0003097589,-0.0016151522,0.0004371043,-0.0006217578,-0.0004117538,0.0016472395,-0.0010962991,-0.0003742223,-0.0005110849,0.0016339176,0.0004388943,-0.0031759162,0.0004378787,0.0007514030,-0.0003796912,0.0013628512,0.0028328067,-0.0009149900,0.0019139154,-0.0021865277,0.0016196345,-0.0000870159,0.0005994120,0.0015264405,0.0012820313,0.0012131170,-0.0005198524,0.0014377945,-0.0000844749,0.0014856386,-0.0035255295,0.0012175607,0.0024271074,-0.0013299323,0.0021037469,0.0002303458,0.0007858550,0.0002858948,0.0007044640,-0.0001101574,-0.0020823309,0.0016137657,0.0013316608,-0.0035624561,0.0010372148,-0.0016247051,-0.0001467621,-0.0012747179,0.0001131430,-0.0022907733,-0.0005568841,-0.0015311065
