Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,2.000000,2.000000,1600000.000000,1600000.000000,4.114620,7.746568,0.002695,11.863883,11.949420,0.000486,206.543078,134.863097,133.897712
tri3_nodal_rgb,tri3,nodal_rgb,nodal,2.000000,2.000000,1600000.000000,1600000.000000,13.066158,13.285086,0.000371,26.351615,26.446451,0.000153,120.435803,60.717341,60.499611
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,2.000000,2.000000,1600000.000000,1600000.000000,5.031549,20.775713,0.000471,25.807733,25.894401,0.000397,77.013001,61.996922,61.789419
tri3_tex8_grey_cubic_catmull_rom_direct,tri3,tex8_grey,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,3.936302,37.164222,0.000551,41.101075,41.153686,0.000508,43.052159,38.928422,38.878656
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,3.875892,36.478829,0.000150,40.354871,40.413407,0.000516,43.861057,39.648250,39.590822
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,2.000000,2.000000,1600000.000000,1600000.000000,3.942904,36.320148,0.000380,40.263432,40.324932,0.000507,44.052684,39.738292,39.677686
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,2.000000,2.000000,1600000.000000,1600000.000000,3.843970,48.467454,0.000351,52.311775,52.373403,0.000520,33.011843,30.585848,30.549858
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,3.784895,34.676264,0.000271,38.461430,38.513700,0.000528,46.141072,41.600117,41.543658
tri3_tex8_grey_quintic_bspline_direct,tri3,tex8_grey,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,4.011255,62.772662,0.000471,66.784388,66.845486,0.000499,25.488803,23.957695,23.935797
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,3.869649,45.670432,0.000381,49.540462,49.597152,0.000517,35.033608,32.296832,32.259917
tri3_tex8_rgb_linear_direct,tri3,tex8_rgb,linear,2.000000,2.000000,1600000.000000,1600000.000000,11.314921,27.567945,0.000581,38.883447,38.955479,0.000177,58.038421,41.148615,41.072528
tri3_tex8_rgb_cubic_catmull_rom_direct,tri3,tex8_rgb,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,11.834304,50.653763,0.000361,62.488428,62.549907,0.000169,31.586992,25.604741,25.579574
tri3_tex8_rgb_cubic_catmull_rom_lut_lerp,tri3,tex8_rgb,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,11.155688,48.737746,0.000401,59.893835,59.955265,0.000179,32.828765,26.713935,26.686564
tri3_tex8_rgb_cubic_mitchell_netravali_lut_lerp,tri3,tex8_rgb,cubic_mitchell_netravali,2.000000,2.000000,1600000.000000,1600000.000000,11.655360,49.558782,0.000691,61.214833,61.288107,0.000172,32.284894,26.137456,26.106207
tri3_tex8_rgb_lanczos3_lut_lerp,tri3,tex8_rgb,lanczos3,2.000000,2.000000,1600000.000000,1600000.000000,14.413167,80.002253,0.000521,94.415941,94.485648,0.000139,19.999437,16.946291,16.933789
tri3_tex8_rgb_cubic_bspline_lut_lerp,tri3,tex8_rgb,cubic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,12.371523,51.788945,0.000241,64.160709,64.212129,0.000162,30.894624,24.937380,24.917411
tri3_tex8_rgb_quintic_bspline_direct,tri3,tex8_rgb,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,11.411840,97.709128,0.000381,109.121349,109.178280,0.000175,16.375133,14.662575,14.654930
tri3_tex8_rgb_quintic_bspline_lut_lerp,tri3,tex8_rgb,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,11.417880,76.483710,0.000551,87.902141,87.964983,0.000175,20.919487,18.202059,18.189056
tri3_texfunc_grey_param_constant,tri3,texfunc_grey,constant,2.000000,2.000000,1600000.000000,1600000.000000,3.881647,9.327092,0.000501,13.209240,13.265399,0.000515,171.543285,121.127332,120.614540
tri3_texfunc_grey_uv_constant,tri3,texfunc_grey,constant,2.000000,2.000000,1600000.000000,1600000.000000,3.731193,9.192259,0.000641,12.924093,12.973740,0.000536,174.059499,123.799790,123.326042
tri3_texfunc_grey_param_sinusoidal,tri3,texfunc_grey,sinusoidal,2.000000,2.000000,1600000.000000,1600000.000000,4.022101,25.679417,0.000711,29.702229,29.759049,0.000497,62.306710,53.868011,53.765159
tri3_texfunc_grey_uv_sinusoidal,tri3,texfunc_grey,sinusoidal,2.000000,2.000000,1600000.000000,1600000.000000,3.881967,32.509407,0.000331,36.391705,36.453625,0.000515,49.216524,43.966063,43.891383
tri3_texfunc_rgb_param_constant,tri3,texfunc_rgb,constant,2.000000,2.000000,1600000.000000,1600000.000000,11.820620,18.142482,0.000561,29.963663,30.034070,0.000169,88.190800,53.398011,53.272833
tri3_texfunc_rgb_uv_constant,tri3,texfunc_rgb,constant,2.000000,2.000000,1600000.000000,1600000.000000,11.966825,18.309848,0.000261,30.276934,30.331929,0.000167,87.384669,52.845509,52.749695
tri3_texfunc_rgb_param_sinusoidal,tri3,texfunc_rgb,sinusoidal,2.000000,2.000000,1600000.000000,1600000.000000,11.480114,48.083693,0.000611,59.564418,59.632531,0.000174,33.275314,26.861674,26.830993
tri3_texfunc_rgb_uv_sinusoidal,tri3,texfunc_rgb,sinusoidal,2.000000,2.000000,1600000.000000,1600000.000000,11.935220,55.506903,0.000561,67.442684,67.493955,0.000168,28.825244,23.723848,23.705827
tri6_nodal_grey,tri6,nodal_grey,nodal,2.000000,2.000000,1600000.000000,1600000.000000,4.119809,35.099216,0.000401,39.219426,39.269153,0.000485,45.585064,40.796110,40.744449
tri6_nodal_rgb,tri6,nodal_rgb,nodal,2.000000,2.000000,1600000.000000,1600000.000000,12.105559,40.849268,0.000511,52.955338,53.030535,0.000165,39.168389,30.214140,30.171297
tri6_tex8_grey_linear_direct,tri6,tex8_grey,linear,2.000000,2.000000,1600000.000000,1600000.000000,3.966228,42.067207,0.000391,46.033826,46.110376,0.000504,38.034377,34.757050,34.699348
tri6_tex8_grey_cubic_catmull_rom_direct,tri6,tex8_grey,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,4.029391,58.276123,0.000661,62.306175,62.364028,0.000496,27.455498,25.679638,25.655816
tri6_tex8_grey_cubic_catmull_rom_lut_lerp,tri6,tex8_grey,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,3.728934,57.327267,0.000250,61.056451,61.123083,0.000536,27.909930,26.205257,26.176690
tri6_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri6,tex8_grey,cubic_mitchell_netravali,2.000000,2.000000,1600000.000000,1600000.000000,4.033538,59.419427,0.000351,63.453316,63.512380,0.000496,26.927220,25.215388,25.191939
tri6_tex8_grey_lanczos3_lut_lerp,tri6,tex8_grey,lanczos3,2.000000,2.000000,1600000.000000,1600000.000000,4.025853,70.994709,0.000381,75.020943,75.080157,0.000497,22.536891,21.327378,21.310557
tri6_tex8_grey_cubic_bspline_lut_lerp,tri6,tex8_grey,cubic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,4.217075,59.467537,0.000271,63.684883,63.750891,0.000474,26.905436,25.123702,25.097688
tri6_tex8_grey_quintic_bspline_direct,tri6,tex8_grey,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,3.997866,86.797362,0.000331,90.795559,90.858753,0.000500,18.433740,17.622007,17.609751
tri6_tex8_grey_quintic_bspline_lut_lerp,tri6,tex8_grey,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,4.107270,71.021493,0.000401,75.129164,75.183739,0.000487,22.528392,21.296657,21.281198
tri6_tex8_rgb_linear_direct,tri6,tex8_rgb,linear,2.000000,2.000000,1600000.000000,1600000.000000,13.227892,51.333161,0.000551,64.561604,64.626771,0.000151,31.168936,24.782532,24.757542
tri6_tex8_rgb_cubic_catmull_rom_direct,tri6,tex8_rgb,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,12.301687,74.918411,0.000351,87.220449,87.288810,0.000163,21.356566,18.344322,18.329955
tri6_tex8_rgb_cubic_catmull_rom_lut_lerp,tri6,tex8_rgb,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,12.846474,75.868729,0.000360,88.715563,88.783355,0.000156,21.089058,18.035167,18.021396
tri6_tex8_rgb_cubic_mitchell_netravali_lut_lerp,tri6,tex8_rgb,cubic_mitchell_netravali,2.000000,2.000000,1600000.000000,1600000.000000,11.468459,73.825487,0.000261,85.294207,85.352340,0.000174,21.672732,18.758601,18.745825
tri6_tex8_rgb_lanczos3_lut_lerp,tri6,tex8_rgb,lanczos3,2.000000,2.000000,1600000.000000,1600000.000000,13.083522,106.054109,0.000681,119.138312,119.196805,0.000153,15.086638,13.429769,13.423179
tri6_tex8_rgb_cubic_bspline_lut_lerp,tri6,tex8_rgb,cubic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,12.193846,74.928931,0.000471,87.123248,87.185731,0.000164,21.353568,18.364788,18.351627
tri6_tex8_rgb_quintic_bspline_direct,tri6,tex8_rgb,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,12.257008,120.416670,0.000491,132.674169,132.734046,0.000163,13.287197,12.059620,12.054179
tri6_tex8_rgb_quintic_bspline_lut_lerp,tri6,tex8_rgb,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,11.564819,97.912034,0.000361,109.477214,109.534153,0.000173,16.341199,14.614913,14.607316
tri6_texfunc_grey_param_constant,tri6,texfunc_grey,constant,2.000000,2.000000,1600000.000000,1600000.000000,4.034923,36.802990,0.000321,40.838234,40.894163,0.000496,43.474729,39.178971,39.125388
tri6_texfunc_grey_uv_constant,tri6,texfunc_grey,constant,2.000000,2.000000,1600000.000000,1600000.000000,4.435181,37.348050,0.000511,41.783742,41.845882,0.000451,42.840255,38.292406,38.235543
tri6_texfunc_grey_param_sinusoidal,tri6,texfunc_grey,sinusoidal,2.000000,2.000000,1600000.000000,1600000.000000,4.085250,55.457013,0.000601,59.542864,59.604443,0.000490,28.851175,26.871398,26.843636
tri6_texfunc_grey_uv_sinusoidal,tri6,texfunc_grey,sinusoidal,2.000000,2.000000,1600000.000000,1600000.000000,4.377267,59.040571,0.000371,63.418209,63.480720,0.000457,27.100009,25.229347,25.204503
tri6_texfunc_rgb_param_constant,tri6,texfunc_rgb,constant,2.000000,2.000000,1600000.000000,1600000.000000,12.920901,46.035110,0.000441,58.956452,59.017108,0.000155,34.756081,27.138675,27.110783
tri6_texfunc_rgb_uv_constant,tri6,texfunc_rgb,constant,2.000000,2.000000,1600000.000000,1600000.000000,12.115422,46.015056,0.000531,58.131009,58.190614,0.000165,34.771228,27.524036,27.495843
tri6_texfunc_rgb_param_sinusoidal,tri6,texfunc_rgb,sinusoidal,2.000000,2.000000,1600000.000000,1600000.000000,11.967932,73.770127,0.000541,85.738600,85.795111,0.000167,21.688996,18.661373,18.649081
tri6_texfunc_rgb_uv_sinusoidal,tri6,texfunc_rgb,sinusoidal,2.000000,2.000000,1600000.000000,1600000.000000,11.953894,79.432600,0.000641,91.387135,91.457282,0.000167,20.142863,17.507935,17.494506
quad4ibi_nodal_grey,quad4ibi,nodal_grey,nodal,1.000000,1.000000,1600000.000000,1600000.000000,4.056190,21.248891,0.000451,25.305532,25.366721,0.000247,75.298047,63.227282,63.074766
quad4ibi_nodal_rgb,quad4ibi,nodal_rgb,nodal,1.000000,1.000000,1600000.000000,1600000.000000,12.533076,30.581262,0.000591,43.114929,43.175999,0.000080,52.319620,37.110116,37.057625
quad4ibi_tex8_grey_linear_direct,quad4ibi,tex8_grey,linear,1.000000,1.000000,1600000.000000,1600000.000000,4.005270,28.442208,0.000521,32.447999,32.501263,0.000250,56.254423,49.309666,49.228856
quad4ibi_tex8_grey_cubic_catmull_rom_direct,quad4ibi,tex8_grey,cubic_catmull_rom,1.000000,1.000000,1600000.000000,1600000.000000,4.034006,59.230347,0.000441,63.264794,63.322656,0.000248,27.013180,25.290527,25.267418
quad4ibi_tex8_grey_cubic_catmull_rom_lut_lerp,quad4ibi,tex8_grey,cubic_catmull_rom,1.000000,1.000000,1600000.000000,1600000.000000,4.005570,60.001049,0.000491,64.007110,64.064061,0.000250,26.666200,24.997223,24.975001
quad4ibi_tex8_grey_cubic_mitchell_netravali_lut_lerp,quad4ibi,tex8_grey,cubic_mitchell_netravali,1.000000,1.000000,1600000.000000,1600000.000000,4.617019,59.385857,0.000410,64.003286,64.071790,0.000217,26.942442,24.998716,24.971988
