Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,2.000000,2.000000,1600000.000000,1600000.000000,4.448722,8.012884,0.003216,12.131887,12.187592,0.000522,218.625409,143.310965,142.579317
tri3_nodal_rgb,tri3,nodal_rgb,nodal,2.000000,2.000000,1600000.000000,1600000.000000,13.363643,14.706803,0.000591,26.598770,26.687249,0.000173,128.063950,66.298761,66.132788
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,2.000000,2.000000,1600000.000000,1600000.000000,6.306257,20.366504,0.000802,26.673012,26.724160,0.000518,85.941958,71.135449,70.957465
tri3_tex8_grey_cubic_catmull_rom_direct,tri3,tex8_grey,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,4.116989,37.773735,0.000802,41.647889,41.715629,0.000519,47.175815,42.337799,42.274811
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,4.135594,38.953092,0.000692,42.841072,42.901467,0.000518,44.580127,40.229814,40.165551
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,2.000000,2.000000,1600000.000000,1600000.000000,4.146675,38.076415,0.000882,41.940088,41.995867,0.000521,46.238673,41.571730,41.505833
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,2.000000,2.000000,1600000.000000,1600000.000000,3.993662,47.834219,0.001142,51.679959,51.744111,0.000521,35.565893,32.758727,32.719314
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,4.502186,38.030798,0.000611,41.789962,41.848244,0.000532,46.350036,41.699539,41.636742
tri3_tex8_grey_quintic_bspline_direct,tri3,tex8_grey,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,4.482398,65.724396,0.000741,69.485645,69.545409,0.000533,26.278080,24.742251,24.720396
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,4.295420,47.215626,0.000692,51.511437,51.570711,0.000535,35.738220,32.906353,32.867986
tri3_tex8_rgb_linear_direct,tri3,tex8_rgb,linear,2.000000,2.000000,1600000.000000,1600000.000000,13.757288,28.645610,0.000611,42.403309,42.468914,0.000179,59.767614,41.812280,41.744645
tri3_tex8_rgb_cubic_catmull_rom_direct,tri3,tex8_rgb,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,14.153876,54.066909,0.000701,66.263760,66.332853,0.000179,32.186027,26.178981,26.152679
tri3_tex8_rgb_cubic_catmull_rom_lut_lerp,tri3,tex8_rgb,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,11.973635,55.272176,0.000682,66.615776,66.685799,0.000177,31.391043,25.663620,25.636149
tri3_tex8_rgb_cubic_mitchell_netravali_lut_lerp,tri3,tex8_rgb,cubic_mitchell_netravali,2.000000,2.000000,1600000.000000,1600000.000000,12.381345,53.990224,0.000601,65.489491,65.555367,0.000177,32.328761,26.287178,26.259584
tri3_tex8_rgb_lanczos3_lut_lerp,tri3,tex8_rgb,lanczos3,2.000000,2.000000,1600000.000000,1600000.000000,13.329460,81.502286,0.000601,92.986003,93.057741,0.000176,21.107138,18.345715,18.331582
tri3_tex8_rgb_cubic_bspline_lut_lerp,tri3,tex8_rgb,cubic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,12.797280,52.623029,0.000631,63.725306,63.790431,0.000181,32.742328,26.658281,26.628294
tri3_tex8_rgb_quintic_bspline_direct,tri3,tex8_rgb,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,13.536297,98.120111,0.000822,110.105099,110.181945,0.000179,17.366670,15.476273,15.465727
tri3_tex8_rgb_quintic_bspline_lut_lerp,tri3,tex8_rgb,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,13.839536,80.683253,0.000721,92.733784,92.800212,0.000177,21.280837,18.486083,18.471703
tri3_texfunc_grey_param_constant,tri3,texfunc_grey,constant,2.000000,2.000000,1600000.000000,1600000.000000,4.520221,9.560918,0.000702,14.075829,14.131124,0.000519,182.662081,126.837730,126.258312
tri3_texfunc_grey_uv_constant,tri3,texfunc_grey,constant,2.000000,2.000000,1600000.000000,1600000.000000,4.126296,12.440318,0.000571,16.346704,16.402622,0.000520,176.141152,123.439112,122.880126
tri3_texfunc_grey_param_sinusoidal,tri3,texfunc_grey,sinusoidal,2.000000,2.000000,1600000.000000,1600000.000000,4.080811,27.962456,0.000591,31.848623,31.912976,0.000520,64.406316,55.723651,55.618286
tri3_texfunc_grey_uv_sinusoidal,tri3,texfunc_grey,sinusoidal,2.000000,2.000000,1600000.000000,1600000.000000,4.087243,32.457950,0.000642,36.295534,36.361942,0.000522,54.796375,48.383904,48.301629
tri3_texfunc_rgb_param_constant,tri3,texfunc_rgb,constant,2.000000,2.000000,1600000.000000,1600000.000000,14.706526,18.416787,0.000802,33.123984,33.192967,0.000176,92.073994,55.417575,55.301854
tri3_texfunc_rgb_uv_constant,tri3,texfunc_rgb,constant,2.000000,2.000000,1600000.000000,1600000.000000,14.332601,21.060387,0.000732,32.540207,32.600974,0.000175,91.671349,55.337152,55.207333
tri3_texfunc_rgb_param_sinusoidal,tri3,texfunc_rgb,sinusoidal,2.000000,2.000000,1600000.000000,1600000.000000,14.359893,49.219240,0.000661,62.414464,62.474609,0.000175,34.860734,27.860780,27.827775
tri3_texfunc_rgb_uv_sinusoidal,tri3,texfunc_rgb,sinusoidal,2.000000,2.000000,1600000.000000,1600000.000000,13.998362,55.649006,0.000521,69.106071,69.175294,0.000177,31.014830,25.367603,25.338123
tri6_nodal_grey,tri6,nodal_grey,nodal,2.000000,2.000000,1600000.000000,1600000.000000,4.287797,34.650738,0.000671,38.526546,38.587773,0.000540,50.807650,45.450794,45.383331
tri6_nodal_rgb,tri6,nodal_rgb,nodal,2.000000,2.000000,1600000.000000,1600000.000000,13.976278,40.471088,0.001072,52.794132,52.865209,0.000176,43.503023,33.157520,33.108183
tri6_tex8_grey_linear_direct,tri6,tex8_grey,linear,2.000000,2.000000,1600000.000000,1600000.000000,4.596638,43.347083,0.000742,47.179639,47.239142,0.000534,40.772843,37.149112,37.099279
tri6_tex8_grey_cubic_catmull_rom_direct,tri6,tex8_grey,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,5.011543,57.758666,0.000741,62.081962,62.153858,0.000536,29.607589,27.683003,27.653152
tri6_tex8_grey_cubic_catmull_rom_lut_lerp,tri6,tex8_grey,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,4.372478,58.700980,0.001162,62.877715,62.942016,0.000533,29.032797,27.169940,27.142861
tri6_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri6,tex8_grey,cubic_mitchell_netravali,2.000000,2.000000,1600000.000000,1600000.000000,4.050814,58.878982,0.000601,62.913352,62.984359,0.000526,29.167364,27.261894,27.234482
tri6_tex8_grey_lanczos3_lut_lerp,tri6,tex8_grey,lanczos3,2.000000,2.000000,1600000.000000,1600000.000000,6.159569,71.419725,0.000681,75.795450,75.860745,0.000525,24.330369,22.977831,22.960919
tri6_tex8_grey_cubic_bspline_lut_lerp,tri6,tex8_grey,cubic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,4.025855,60.024666,0.000491,63.844496,63.918889,0.000524,29.056034,27.152242,27.124971
tri6_tex8_grey_quintic_bspline_direct,tri6,tex8_grey,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,4.592691,86.344923,0.001182,90.222494,90.292228,0.000523,19.846489,18.937293,18.923136
tri6_tex8_grey_quintic_bspline_lut_lerp,tri6,tex8_grey,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,4.570829,71.832487,0.000631,75.706964,75.771486,0.000524,24.324828,22.969984,22.951474
tri6_tex8_rgb_linear_direct,tri6,tex8_rgb,linear,2.000000,2.000000,1600000.000000,1600000.000000,14.248572,52.588916,0.000852,64.676602,64.737538,0.000174,33.689287,27.124883,27.094320
tri6_tex8_rgb_cubic_catmull_rom_direct,tri6,tex8_rgb,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,14.390122,74.394443,0.000671,87.507299,87.581062,0.000174,23.154499,19.850934,19.833693
tri6_tex8_rgb_cubic_catmull_rom_lut_lerp,tri6,tex8_rgb,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,13.034689,76.398319,0.000672,87.933385,88.001949,0.000174,22.775414,19.551923,19.536062
