Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,2.000000,2.000000,1600000.000000,1600000.000000,3.870306,7.638748,0.000370,11.511737,11.567025,0.000517,209.458409,138.988582,138.324245
tri3_nodal_rgb,tri3,nodal_rgb,nodal,2.000000,2.000000,1600000.000000,1600000.000000,11.611149,12.707588,0.000441,24.300872,24.361199,0.000172,125.909024,65.841259,65.678212
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,2.000000,2.000000,1600000.000000,1600000.000000,3.897518,18.937099,0.000390,22.841940,22.897638,0.000513,84.490238,70.046590,69.876203
tri3_tex8_grey_cubic_catmull_rom_direct,tri3,tex8_grey,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,3.897929,34.188174,0.000411,38.100129,38.151899,0.000513,46.799809,41.994608,41.937624
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,3.898940,36.130151,0.000450,40.022751,40.081321,0.000513,44.284343,39.977262,39.918844
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,2.000000,2.000000,1600000.000000,1600000.000000,3.900484,34.946014,0.000461,38.832532,38.884332,0.000513,45.784907,41.202567,41.147679
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,2.000000,2.000000,1600000.000000,1600000.000000,3.856540,45.297183,0.000491,49.148834,49.206846,0.000519,35.322285,32.554180,32.515801
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,3.867641,34.910176,0.000371,38.869502,38.932614,0.000517,45.831909,41.163378,41.096650
tri3_tex8_grey_quintic_bspline_direct,tri3,tex8_grey,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,3.857071,61.242088,0.000451,65.088258,65.152101,0.000519,26.125824,24.582007,24.557919
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,3.854074,44.956995,0.000411,48.798215,48.857810,0.000519,35.589567,32.788085,32.748091
tri3_tex8_rgb_linear_direct,tri3,tex8_rgb,linear,2.000000,2.000000,1600000.000000,1600000.000000,11.516629,27.094371,0.000410,38.578107,38.648162,0.000174,59.052856,41.474300,41.399123
tri3_tex8_rgb_cubic_catmull_rom_direct,tri3,tex8_rgb,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,11.466613,50.082624,0.000451,61.545430,61.820938,0.000174,31.947208,25.997056,25.881199
tri3_tex8_rgb_cubic_catmull_rom_lut_lerp,tri3,tex8_rgb,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,11.457847,51.155208,0.000471,62.674853,62.742813,0.000175,31.277363,25.528580,25.500929
tri3_tex8_rgb_cubic_mitchell_netravali_lut_lerp,tri3,tex8_rgb,cubic_mitchell_netravali,2.000000,2.000000,1600000.000000,1600000.000000,11.472926,49.802078,0.000401,61.443048,61.509704,0.000174,32.127173,26.040375,26.012156
tri3_tex8_rgb_lanczos3_lut_lerp,tri3,tex8_rgb,lanczos3,2.000000,2.000000,1600000.000000,1600000.000000,11.501511,76.352901,0.000421,87.889579,87.959674,0.000174,20.955327,18.204661,18.190154
tri3_tex8_rgb_cubic_bspline_lut_lerp,tri3,tex8_rgb,cubic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,11.464822,49.221269,0.000451,60.802682,60.872017,0.000174,32.506273,26.314629,26.284656
tri3_tex8_rgb_quintic_bspline_direct,tri3,tex8_rgb,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,11.476834,92.442226,0.000471,103.968676,104.034612,0.000174,17.308108,15.389251,15.379497
tri3_tex8_rgb_quintic_bspline_lut_lerp,tri3,tex8_rgb,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,11.483507,75.543427,0.000481,87.184445,87.259690,0.000174,21.179870,18.351898,18.336072
tri3_texfunc_grey_param_constant,tri3,texfunc_grey,constant,2.000000,2.000000,1600000.000000,1600000.000000,3.888852,9.173376,0.000401,13.067578,13.123877,0.000514,174.417793,122.440440,121.915193
tri3_texfunc_grey_uv_constant,tri3,texfunc_grey,constant,2.000000,2.000000,1600000.000000,1600000.000000,3.881158,9.396203,0.000351,13.278894,13.338177,0.000515,170.281549,120.491963,119.956423
tri3_texfunc_grey_param_sinusoidal,tri3,texfunc_grey,sinusoidal,2.000000,2.000000,1600000.000000,1600000.000000,3.885676,25.157748,0.000380,29.024788,29.090755,0.000515,63.598697,55.125295,55.000291
tri3_texfunc_grey_uv_sinusoidal,tri3,texfunc_grey,sinusoidal,2.000000,2.000000,1600000.000000,1600000.000000,3.876148,29.465182,0.000441,33.351370,33.406364,0.000516,54.301378,47.974041,47.895066
tri3_texfunc_rgb_param_constant,tri3,texfunc_rgb,constant,2.000000,2.000000,1600000.000000,1600000.000000,11.532561,17.575958,0.000381,29.081827,29.142255,0.000173,91.033445,55.017176,54.903095
tri3_texfunc_rgb_uv_constant,tri3,texfunc_rgb,constant,2.000000,2.000000,1600000.000000,1600000.000000,11.570765,17.688002,0.000440,29.318461,29.380591,0.000173,90.456797,54.573124,54.457720
tri3_texfunc_rgb_param_sinusoidal,tri3,texfunc_rgb,sinusoidal,2.000000,2.000000,1600000.000000,1600000.000000,11.558341,46.168430,0.000451,57.802537,57.865258,0.000173,34.655716,27.680446,27.650443
tri3_texfunc_rgb_uv_sinusoidal,tri3,texfunc_rgb,sinusoidal,2.000000,2.000000,1600000.000000,1600000.000000,11.529856,52.089614,0.000371,63.753078,63.820676,0.000173,30.716296,25.096827,25.070245
tri6_nodal_grey,tri6,nodal_grey,nodal,2.000000,2.000000,1600000.000000,1600000.000000,3.864226,31.909090,0.000391,35.807481,35.860884,0.000518,50.142452,44.683400,44.616859
tri6_nodal_rgb,tri6,nodal_rgb,nodal,2.000000,2.000000,1600000.000000,1600000.000000,11.541860,37.276574,0.000451,48.806632,48.866326,0.000173,42.922399,32.782430,32.742384
tri6_tex8_grey_linear_direct,tri6,tex8_grey,linear,2.000000,2.000000,1600000.000000,1600000.000000,3.876940,39.720191,0.000371,43.604887,43.682545,0.000516,40.281780,36.693135,36.627903
tri6_tex8_grey_cubic_catmull_rom_direct,tri6,tex8_grey,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,3.884866,55.057407,0.000310,59.225745,59.290979,0.000515,29.060577,27.015279,26.985555
tri6_tex8_grey_cubic_catmull_rom_lut_lerp,tri6,tex8_grey,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,3.883753,55.469406,0.000391,59.424264,59.489078,0.000515,28.844729,26.925028,26.895693
tri6_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri6,tex8_grey,cubic_mitchell_netravali,2.000000,2.000000,1600000.000000,1600000.000000,3.874306,55.579667,0.000361,59.454714,59.517003,0.000516,28.787506,26.911239,26.883074
tri6_tex8_grey_lanczos3_lut_lerp,tri6,tex8_grey,lanczos3,2.000000,2.000000,1600000.000000,1600000.000000,3.868333,66.428462,0.000451,70.302256,70.373993,0.000517,24.086061,22.758871,22.735672
tri6_tex8_grey_cubic_bspline_lut_lerp,tri6,tex8_grey,cubic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,3.868805,55.467374,0.000381,59.333474,59.408676,0.000517,28.845786,26.966228,26.932093
tri6_tex8_grey_quintic_bspline_direct,tri6,tex8_grey,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,3.869777,81.479582,0.000401,85.397160,85.461333,0.000517,19.636821,18.735986,18.721917
tri6_tex8_grey_quintic_bspline_lut_lerp,tri6,tex8_grey,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,3.890346,67.225940,0.000391,71.167204,71.234062,0.000514,23.800337,22.482266,22.461165
tri6_tex8_rgb_linear_direct,tri6,tex8_rgb,linear,2.000000,2.000000,1600000.000000,1600000.000000,11.541541,48.304054,0.000481,59.894118,59.956909,0.000173,33.123514,26.713809,26.685832
tri6_tex8_rgb_cubic_catmull_rom_direct,tri6,tex8_rgb,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,11.575245,70.687808,0.000490,82.206033,82.288622,0.000173,22.634738,19.463292,19.443757
