Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.726661,0.624330,21.891892,0.582414,0.602004,0.721419,0.620456,0.585826,0.605650
tri3_nodal_rgb,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.310038,0.670410,11.337868,0.456531,0.465527,0.311002,0.674935,0.458625,0.467704
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,0.000000,0.000000,0.000000,0.000000,0.838816,1.032814,20.769231,1.058058,1.047619,0.845912,1.043592,1.069373,1.058710
tri3_tex8_grey_cubic_catmull_rom_direct,tri3,tex8_grey,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,0.618174,0.591746,9.975669,0.553263,0.538120,0.622020,0.595268,0.556341,0.541031
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,0.533196,0.508390,15.333333,0.500151,0.488919,0.536054,0.510988,0.502665,0.491321
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,0.000000,0.000000,0.000000,0.000000,0.651150,0.809483,13.015184,0.734606,0.716546,0.655418,0.802983,0.740042,0.721717
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,0.000000,0.000000,0.000000,0.000000,0.241356,0.582186,10.183299,0.544595,0.541370,0.241940,0.585596,0.547577,0.544317
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,0.000000,0.000000,0.000000,0.000000,1.250711,0.834759,13.477089,1.067863,1.075913,1.235261,0.841786,1.079389,1.087615
tri3_tex8_grey_quintic_bspline_direct,tri3,tex8_grey,quintic_bspline,0.000000,0.000000,0.000000,0.000000,0.725525,0.297816,11.086475,0.281696,0.270472,0.730827,0.298706,0.281102,0.271205
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,0.000000,0.000000,0.000000,0.000000,0.637715,0.306969,9.732360,0.296828,0.301655,0.633674,0.306030,0.297712,0.302568
tri3_tex8_rgb_linear_direct,tri3,tex8_rgb,linear,0.000000,0.000000,0.000000,0.000000,1.548630,0.733920,12.195122,0.736278,0.754910,1.572990,0.739346,0.741739,0.760653
tri3_tex8_rgb_cubic_catmull_rom_direct,tri3,tex8_rgb,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,1.148909,0.393584,11.086475,0.501434,0.733907,1.162263,0.395139,0.503962,0.739333
tri3_tex8_rgb_cubic_catmull_rom_lut_lerp,tri3,tex8_rgb,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,0.766540,0.292494,10.615711,0.410712,0.406145,0.772461,0.293352,0.412406,0.407802
tri3_tex8_rgb_cubic_mitchell_netravali_lut_lerp,tri3,tex8_rgb,cubic_mitchell_netravali,0.000000,0.000000,0.000000,0.000000,0.788142,0.593417,14.962594,0.779107,0.768862,0.794403,0.596959,0.785225,0.774820
tri3_tex8_rgb_lanczos3_lut_lerp,tri3,tex8_rgb,lanczos3,0.000000,0.000000,0.000000,0.000000,0.621710,0.563336,9.738717,0.577019,0.580046,0.625599,0.566527,0.580368,0.583431
tri3_tex8_rgb_cubic_bspline_lut_lerp,tri3,tex8_rgb,cubic_bspline,0.000000,0.000000,0.000000,0.000000,1.370627,0.566999,19.955654,0.757697,0.761925,1.352095,0.570232,0.763482,0.767775
tri3_tex8_rgb_quintic_bspline_direct,tri3,tex8_rgb,quintic_bspline,0.000000,0.000000,0.000000,0.000000,0.834838,0.332952,14.861996,0.506827,0.502122,0.841866,0.334064,0.509409,0.504656
tri3_tex8_rgb_quintic_bspline_lut_lerp,tri3,tex8_rgb,quintic_bspline,0.000000,0.000000,0.000000,0.000000,1.154038,0.437699,12.474012,0.469581,0.476801,1.167511,0.435792,0.471797,0.477557
tri3_texfunc_grey_param_constant,tri3,texfunc_grey,constant,0.000000,0.000000,0.000000,0.000000,0.922329,1.229166,22.443890,1.583958,1.531674,0.930915,1.214241,1.609451,1.555499
tri3_texfunc_grey_uv_constant,tri3,texfunc_grey,constant,0.000000,0.000000,0.000000,0.000000,0.382824,1.624401,19.943020,1.644391,1.672088,0.384295,1.613012,1.617789,1.644589
