Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,204800.000000,204800.000000,1600000.000000,1664000.000000,22.962748,16.593059,0.000451,39.570234,42.751657,8.918793,96.425861,40.434434,37.425450
tri3_nodal_rgb,tri3,nodal_rgb,nodal,204800.000000,204800.000000,1600000.000000,1664000.000000,35.860238,23.244998,0.000491,59.230047,62.925225,5.711061,68.832013,27.013316,25.427005
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,204800.000000,204800.000000,1600000.000000,1664000.000000,24.018359,32.419489,0.000410,56.428791,65.204079,8.526811,49.353030,28.354320,24.538342
tri3_tex8_grey_cubic_catmull_rom_direct,tri3,tex8_grey,cubic_catmull_rom,204800.000000,204800.000000,1600000.000000,1664000.000000,24.214857,48.988544,0.000411,73.497895,82.626828,8.457618,32.660697,21.769331,19.364171
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,204800.000000,204800.000000,1600000.000000,1664000.000000,24.068566,48.616552,0.000531,73.348901,82.226983,8.509024,32.910602,21.813551,19.458333
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,204800.000000,204800.000000,1600000.000000,1664000.000000,24.483461,48.706014,0.000401,73.804554,82.566314,8.364830,32.850153,21.678879,19.378363
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,204800.000000,204800.000000,1600000.000000,1664000.000000,24.255646,59.942644,0.000511,84.297290,93.160405,8.443395,26.692183,18.980444,17.174678
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,204800.000000,204800.000000,1600000.000000,1664000.000000,24.044771,48.422863,0.000471,72.797416,81.650341,8.517444,33.042243,21.978802,19.595754
tri3_tex8_grey_quintic_bspline_direct,tri3,tex8_grey,quintic_bspline,204800.000000,204800.000000,1600000.000000,1664000.000000,24.161706,75.301713,0.000391,99.926776,109.238110,8.476223,21.247857,16.011724,14.646903
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,204800.000000,204800.000000,1600000.000000,1664000.000000,24.318556,59.836544,0.000441,84.442181,93.167773,8.421553,26.739512,18.947876,17.173320
tri3_tex8_rgb_linear_direct,tri3,tex8_rgb,linear,204800.000000,204800.000000,1600000.000000,1664000.000000,31.498859,42.518445,0.000421,74.470111,83.329761,6.501823,37.630727,21.485130,19.200823
tri3_tex8_rgb_cubic_catmull_rom_direct,tri3,tex8_rgb,cubic_catmull_rom,204800.000000,204800.000000,1600000.000000,1664000.000000,31.608699,64.736861,0.000441,96.419924,105.213055,6.479229,24.715440,16.594081,15.207238
tri3_tex8_rgb_cubic_catmull_rom_lut_lerp,tri3,tex8_rgb,cubic_catmull_rom,204800.000000,204800.000000,1600000.000000,1664000.000000,31.715946,68.584963,0.000411,100.464090,109.161170,6.457320,23.328729,15.926089,14.657227
tri3_tex8_rgb_cubic_mitchell_netravali_lut_lerp,tri3,tex8_rgb,cubic_mitchell_netravali,204800.000000,204800.000000,1600000.000000,1664000.000000,31.787334,67.426515,0.000420,99.713936,108.829265,6.442818,23.729537,16.045902,14.701928
