Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,204800.000000,204800.000000,1600000.000000,1664000.000000,26.547996,17.290044,0.007234,43.845274,47.096104,7.714330,92.538804,36.491960,33.973086
tri3_nodal_rgb,tri3,nodal_rgb,nodal,204800.000000,204800.000000,1600000.000000,1664000.000000,38.623998,25.066378,0.000711,63.691087,67.683170,5.302403,63.830522,25.121254,23.639555
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,204800.000000,204800.000000,1600000.000000,1664000.000000,25.025016,34.356659,0.000571,59.382246,69.374055,8.183811,46.570302,26.944080,23.063377
tri3_tex8_grey_cubic_catmull_rom_direct,tri3,tex8_grey,cubic_catmull_rom,204800.000000,204800.000000,1600000.000000,1664000.000000,26.162512,50.834912,0.000601,76.998025,86.084954,7.827994,31.474432,20.779754,18.586291
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,204800.000000,204800.000000,1600000.000000,1664000.000000,26.272412,51.220863,0.000481,77.493756,86.756836,7.795249,31.237271,20.646825,18.442351
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,204800.000000,204800.000000,1600000.000000,1664000.000000,26.129482,51.374284,0.000581,77.504347,86.739402,7.837890,31.143986,20.644003,18.446058
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,204800.000000,204800.000000,1600000.000000,1664000.000000,25.322469,62.925710,0.000591,88.248770,97.778502,8.087679,25.426809,18.130564,16.363515
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,204800.000000,204800.000000,1600000.000000,1664000.000000,26.156037,51.449738,0.000451,77.606226,86.874120,7.829932,31.098312,20.616903,18.417453
tri3_tex8_grey_quintic_bspline_direct,tri3,tex8_grey,quintic_bspline,204800.000000,204800.000000,1600000.000000,1664000.000000,26.012467,80.979051,0.000431,106.991949,116.117057,7.873148,19.758196,14.954396,13.779199
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,204800.000000,204800.000000,1600000.000000,1664000.000000,25.962787,62.823520,0.000571,88.786878,97.931923,7.888213,25.468169,18.020681,16.337880
tri3_tex8_rgb_linear_direct,tri3,tex8_rgb,linear,204800.000000,204800.000000,1600000.000000,1664000.000000,34.635435,45.163713,0.000471,79.799619,88.920196,5.913019,35.426671,20.050221,17.993663
tri3_tex8_rgb_cubic_catmull_rom_direct,tri3,tex8_rgb,cubic_catmull_rom,204800.000000,204800.000000,1600000.000000,1664000.000000,33.846615,68.799730,0.000391,102.646736,112.031052,6.050827,23.255905,15.587442,14.281755
tri3_tex8_rgb_cubic_catmull_rom_lut_lerp,tri3,tex8_rgb,cubic_catmull_rom,204800.000000,204800.000000,1600000.000000,1664000.000000,33.895596,69.636870,0.000391,103.532857,112.630678,6.042083,22.976334,15.454031,14.205721
tri3_tex8_rgb_cubic_mitchell_netravali_lut_lerp,tri3,tex8_rgb,cubic_mitchell_netravali,204800.000000,204800.000000,1600000.000000,1664000.000000,33.652040,71.568635,0.000481,105.221156,115.135884,6.085812,22.356162,15.206067,13.896623
tri3_tex8_rgb_lanczos3_lut_lerp,tri3,tex8_rgb,lanczos3,204800.000000,204800.000000,1600000.000000,1664000.000000,34.576503,99.913940,0.000491,134.490934,143.881799,5.923098,16.013781,11.896713,11.120239
tri3_tex8_rgb_cubic_bspline_lut_lerp,tri3,tex8_rgb,cubic_bspline,204800.000000,204800.000000,1600000.000000,1664000.000000,33.861024,69.971116,0.000441,103.832581,113.963404,6.048252,22.866578,15.409421,14.039595
