Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.194623,0.197217,0.000080,0.359367,0.694941,0.076238,1.159856,0.370581,0.618414
tri3_nodal_rgb,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.629424,0.311085,0.000040,0.923729,1.103493,0.102032,0.933666,0.414820,0.438218
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,0.000000,0.000000,0.000000,0.000000,0.158202,0.306937,0.000030,0.469427,0.484417,0.056536,0.471724,0.237856,0.183666
tri3_tex8_grey_cubic_catmull_rom_direct,tri3,tex8_grey,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,0.368807,0.658171,0.000080,1.098645,1.636945,0.130807,0.444779,0.330346,0.391383
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,0.415085,0.200744,0.000070,1.107463,1.470587,0.149321,0.136456,0.334402,0.347067
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,0.000000,0.000000,0.000000,0.000000,0.565562,0.444271,0.000021,1.256276,1.563916,0.197795,0.302400,0.375400,0.360229
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,0.000000,0.000000,0.000000,0.000000,0.356634,0.361744,0.000080,0.649223,0.671457,0.125997,0.160117,0.147314,0.124686
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,0.000000,0.000000,0.000000,0.000000,0.154995,0.455504,0.000071,0.795194,0.900534,0.055261,0.313773,0.242734,0.218535
tri3_tex8_grey_quintic_bspline_direct,tri3,tex8_grey,quintic_bspline,0.000000,0.000000,0.000000,0.000000,0.318499,0.622643,0.000081,1.268738,1.481497,0.113226,0.177156,0.205910,0.201374
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,0.000000,0.000000,0.000000,0.000000,0.473737,0.401569,0.000050,1.127159,1.088445,0.167315,0.180664,0.256344,0.203001
