Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,204800.000000,204800.000000,1600000.000000,1664000.000000,24.095419,17.109704,0.000250,41.659484,44.891136,7.714330,85.838453,36.491960,33.929963
tri3_nodal_rgb,tri3,nodal_rgb,nodal,204800.000000,204800.000000,1600000.000000,1664000.000000,37.334900,24.080489,0.000271,61.839824,65.972759,5.166639,59.130947,24.847028,21.770678
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,204800.000000,204800.000000,1600000.000000,1664000.000000,25.002899,33.731027,0.000421,59.228565,68.680216,7.756845,45.423815,26.258932,20.773449
tri3_tex8_grey_cubic_catmull_rom_direct,tri3,tex8_grey,cubic_catmull_rom,204800.000000,204800.000000,1600000.000000,1664000.000000,25.019089,50.638742,0.000370,76.330562,85.723281,7.576813,30.829634,20.299710,18.155151
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,204800.000000,204800.000000,1600000.000000,1664000.000000,25.040929,51.220863,0.000330,76.900800,86.375766,7.631004,30.453579,20.325743,18.087434
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,204800.000000,204800.000000,1600000.000000,1664000.000000,25.069159,51.010330,0.000330,76.480537,86.043315,7.555031,30.329812,20.144291,17.914527
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,204800.000000,204800.000000,1600000.000000,1664000.000000,25.099436,62.645052,0.000361,88.248770,97.451078,7.572164,24.983982,17.578977,15.840504
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,204800.000000,204800.000000,1600000.000000,1664000.000000,25.094223,51.001627,0.000371,76.531496,85.809161,7.488519,30.792716,20.359521,16.981946
tri3_tex8_grey_quintic_bspline_direct,tri3,tex8_grey,quintic_bspline,204800.000000,204800.000000,1600000.000000,1664000.000000,25.025886,80.657152,0.000331,106.407947,116.117057,7.527709,19.464371,14.768765,12.741386
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,204800.000000,204800.000000,1600000.000000,1664000.000000,24.974455,62.474765,0.000290,87.814671,97.451484,7.455857,25.003009,17.719159,16.037092
tri3_tex8_rgb_linear_direct,tri3,tex8_rgb,linear,204800.000000,204800.000000,1600000.000000,1664000.000000,33.505380,44.315388,0.000371,78.289623,87.525751,5.710277,34.969673,19.603079,16.833216
tri3_tex8_rgb_cubic_catmull_rom_direct,tri3,tex8_rgb,cubic_catmull_rom,204800.000000,204800.000000,1600000.000000,1664000.000000,33.600229,68.428899,0.000381,102.457575,111.550204,5.598883,21.710000,14.879925,13.667164
